Var,0049,0182,0030,0075,0081,0128,0065,0072,0093,0224,0004,0038,0019,0042,0061,1004,0036,0129,0073,0231,0086,0046,0223,0198,0130,0094,0185,0122,0233,0099,0227,0216,0138,0234,0057,0232,0078,0009,0059,0229,0211,0226,0142,0125,0031,0186,0063,0003,0217,0058,0220,0136,0225,0113,0188,0184,0011,0133,0200,0219,0132,0205,0115,0121,0091,0083,1490
ACTIVO,BANCO SANTANDER ,BANCO BILBAO VIZCAYA ARGENTARIA,BANCO ESPAÑOL DE CRÉDITO ,BANCO POPULAR ESPAÑOL ,BANCO SABADELL,BANKINTER ,BARCLAYS BANK ,BANCO PASTOR ,BANCO DE VALENCIA,SANTANDER CONSUMER FINANCE,BANCO DE ANDALUCÍA,BANESTO BANCO DE EMISIONES ,DEUTSCHE BANK S.A.E.,BANCO GUIPUZCOANO,BANCA MARCH,BANCO DE CRÉDITO LOCAL DE ESPAÑA,SANTANDER INVESTMENT,BBVA BANCO DE FINANCIACIÓN,OPEN BANK SANTANDER CONSUMER,DEXIA SABADELL,BANCO BANIF,BANCO GALLEGO,GENERAL ELECTRIC CAPITAL BANK,BANCO COOPERATIVO ESPAÑOL ,BANCO CAIXA GERAL,RBC DEXIA INVESTOR SERVICES ESPAÑA,BANCO URQUIJO SABADELL BANCA PRIVADA ,CITIBANK ESPAÑA ,POPULAR BANCA PRIVADA,ALTAE BANCO,UNO-E BANK,BANCO POPULAR HIPOTECARIO ,BANKOA ,BANCO CAMINOS,BANCO DEPOSITARIO BBVA ,BANCO INVERSIS,BANCA PUEYO,"FINANZIA, BANCO DE CRÉDITO ",BANCO DE MADRID ,BANCOPOPULAR-E,EBN BANCO DE NEGOCIOS,UBS BANK,BANCO DE LA PEQUEÑA Y MEDIANA EMPRESA,BANCOFAR ,BANCO ETCHEVERRÍA ,"BANCO DE FINANZAS E INVERSIONES, (FIBANC)",BANCO DE SERVICIOS FINANCIEROS CAJA MADRID - MAPFRE,BANCO DE DEPÓSITOS,BANCO HALIFAX HISPANIA,BNP PARIBAS ESPAÑA ,BANCO FINANTIA SOFINLOC ,ARESBANK ,BANCO CETELEM,BANCO INDUSTRIAL DE BILBAO ,BANCO ALCALÁ ,BANCO EUROPEO DE FINANZAS,ALLFUNDS BANK,MICROBANK DE LA CAIXA,PRIVAT BANK ,BANQUE MAROCAINE DU COMMERCE EXTERIEUR INTERNATIONAL,BANCO DE PROMOCIÓN DE NEGOCIOS ,DEUTSCHE BANK CREDIT ,BANCO LIBERTA,BANCO OCCIDENTAL ,BANCO DE ALBACETE ,BANCO ALICANTINO DE COMERCIO,SELF TRADE BANK
5. 1. Depósitos en entidades de crédito ,"4,55,04,492","3,90,49,290","1,80,45,177","1,40,76,742","37,85,586","29,99,431","17,50,385","7,40,868","6,79,169","1,32,14,742","11,25,402","95,18,082","31,19,320","2,63,886","2,62,651","23,559","66,80,034","63,94,581","45,94,720","5,27,533","24,19,912","49,349","17,525","30,53,087","14,81,639","17,18,728","4,45,178","17,18,638","14,25,257","7,02,569","1,39,479","1,320","63,302","55,156","5,63,120","3,62,834","64,979","21,52,553","1,11,890","1,04,689","1,23,834","5,36,616","1,21,084","42,542","66,704","1,81,011","39,79,244","2,73,121","2,243","1,72,410","28,803","4,15,192","26,239","1,02,515","1,59,658","54,717","1,00,436",278,"44,686","13,457","34,071","3,798","21,130","17,453","7,698","9,116","82,355"
5. 2. Crédito a la clientela  ,"18,32,93,534","22,49,33,594","7,71,17,108","7,37,08,883","6,19,64,200","4,03,56,018","2,61,97,727","2,06,42,236","1,86,34,394","57,61,238","1,15,54,427",0,"1,26,43,942","75,51,051","79,19,684","85,67,720","24,08,806",0,"21,502","1,01,09,105","49,29,081","33,16,693","26,36,642","5,37,995","48,24,057","2,35,536","11,48,716","17,21,828","98,843","39,520","10,76,041","21,93,760","14,42,315","5,87,299","16,686","1,81,391","6,13,495","47,67,745","6,98,598","9,90,211","4,17,557","4,87,130","4,09,152","14,11,167","4,19,236","1,46,399",326,"78,123","18,79,306","2,78,638","3,32,884","15,217","32,23,974","2,073","4,265","5,151","4,852","1,73,624","50,609","58,740",0,"11,03,356",15,0,"5,002",0,"6,467"
5. 3. Valores representativos de deuda  ,"27,82,662","6,763","7,08,358",0,0,0,0,0,"16,04,113","16,42,804",0,0,0,0,0,0,0,0,"3,46,495",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"40,387",0,0,36,"21,815",0,0,0,0,0,0,0
Pro-memoria: Prestados o en garantía  ,"8,58,506","55,74,823","71,402","2,45,01,705","8,67,573",0,"16,19,444","45,64,444","1,05,20,526","13,50,000","10,01,713",0,"11,88,653","52,618",0,0,"27,63,608",0,0,0,"9,24,629",0,0,0,"9,485","14,48,349","1,07,431",0,0,"1,00,874",0,0,"28,768","43,851",0,"4,524",0,"12,15,834","68,747",0,"95,237",0,"51,204",0,804,"1,02,787",0,0,0,0,"3,19,990",0,0,0,"1,49,495",0,0,0,0,0,0,0,0,0,0,0,0
6. CARTERA DE INVERSIÓN A VENCIMIENTO ,0,"51,06,393",0,229,0,"9,11,264",0,"1,99,744",0,0,0,0,0,"68,277",0,0,0,0,0,0,0,0,0,0,108,0,0,0,"2,54,245",0,0,0,0,"1,04,295",0,0,0,0,0,0,"58,199",0,0,0,"5,553",0,0,0,0,0,0,0,0,0,"10,622","5,241",0,0,0,0,0,0,0,0,0,0,130
Pro-memoria: Prestados o en garantía  ,0,"11,33,176",0,0,0,"6,68,109",0,"1,80,442",0,0,0,0,0,"12,243",0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,"93,603",0,0,0,0,0,0,"14,410",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130
7. AJUSTES A ACTIVOS FINANCIEROS POR MACRO-COBERTURAS ,0,0,0,0,0,"53,189",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8. DERIVADOS DE COBERTURA ,"51,39,283","34,84,056","13,63,109","6,08,393","6,31,434","1,51,124",89,"1,54,384","53,225","1,89,166","2,17,483",0,"1,89,677","61,768","66,669","2,76,630",0,0,0,"2,37,314",0,"31,615",0,52,"2,962",0,0,0,"7,475",0,0,"52,546",0,"8,498",0,0,0,"8,091",181,"15,308",0,0,0,0,0,0,"1,00,408",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9. ACTIVOS NO CORRIENTES EN VENTA ,"3,19,637","1,93,160","5,16,001","3,31,697","64,928","8,448","9,621","92,247","18,373","35,789","95,159",0,"3,376","29,152","11,886","27,400",0,0,0,0,"8,454",523,"8,914",0,"1,805",0,0,0,0,0,0,519,631,0,0,0,622,"1,653",0,0,0,0,628,0,583,0,0,0,"10,970","1,684",63,"4,327",0,1,0,0,0,0,"2,443",0,3,"3,314",0,0,0,0,0
10. PARTICIPACIONES ,"6,69,15,578","2,19,95,659","6,59,542","19,66,989","10,22,570","2,22,762","40,401","1,52,580","2,71,181","35,68,096",361,0,"35,084","2,92,557","2,81,716",0,"1,15,273",7,33,0,"75,308","28,185","3,46,231","20,883",53,"1,095",0,"1,50,125","4,133",1,"7,385",0,"4,921","25,607",0,"1,07,399","1,119","1,30,031","43,316",0,"26,222","9,704","14,270",0,640,"4,350","3,99,359",0,30,"23,290",0,0,661,"1,45,061","1,112",0,"7,001",0,"5,478",0,0,9,0,10,0,0,0
