Var,0049,0182,0081,0075,0030,0128,2107,0065,0093,0129,0224,0061,0019,0038,0073,0198,0086,0036,0046,0130,0122,0216,0231,0057,0138,0229,0234,0078,0223,0099,0236,0232,0031,0227,0233,0125,0094,0186,0211,0059,0226,0083,0225,0058,0220,0136,0003,0011,0133,1490,0188,0184,0113,0200,0235,0219,0132,0238,0121,0091,
ACTIVO,BANCO SANTANDER ,BANCO BILBAO VIZCAYA ARGENTARIA,BANCO DE SABADELL,BANCO POPULAR ESPAÑOL ,BANCO ESPAÑOL DE CRÉDITO ,BANKINTER ,UNNIM BANC,BARCLAYS BANK ,BANCO DE VALENCIA,BBVA BANCO DE FINANCIACIÓN,SANTANDER CONSUMER FINANCE,BANCA MARCH,DEUTSCHE BANK S.A.E.,BANESTO BANCO DE EMISIONES ,OPEN BANK,BANCO COOPERATIVO ESPAÑOL ,BANCO BANIF,SANTANDER INVESTMENT,BANCO GALLEGO,BANCO CAIXA GERAL,CITIBANK ESPAÑA ,TARGOBANK,DEXIA SABADELL,BANCO DEPOSITARIO BBVA ,BANKOA ,BANCOPOPULAR-E,BANCO CAMINOS,BANCA PUEYO,GENERAL ELECTRIC CAPITAL BANK,BANKIA BANCA PRIVADA,LLOYDS BANK INTERNATIONAL,BANCO INVERSIS,BANCO ETCHEVERRÍA ,UNO-E BANK,POPULAR BANCA PRIVADA,BANCOFAR ,RBC INVESTOR SERVICES ESPAÑA,BANCO MEDIOLANUM,EBN BANCO DE NEGOCIOS,BANCO DE MADRID ,UBS BANK,RENTA 4 BANCO,BANCO CETELEM,BNP PARIBAS ESPAÑA ,BANCO FINANTIA SOFINLOC ,ARESBANK ,BANCO DE DEPÓSITOS,ALLFUNDS BANK,NUEVO MICRO BANK,SELF TRADE BANK,BANCO ALCALÁ ,BANCO EUROPEO DE FINANZAS,BANCO INDUSTRIAL DE BILBAO ,PRIVAT BANK DEGROOF,BANCO PICHINCHA ESPAÑA,BANQUE MAROCAINE DU COMMERCE EXTERIEUR INTERNAL.,BANCO DE PROMOCIÓN DE NEGOCIOS ,BANCO POPULAR PASTOR,BANCO OCCIDENTAL ,BANCO DE ALBACETE ,TOTAL BANCOS
13. 1. 1.  De uso propio ,"5,90,748","14,23,117","10,99,214","4,02,807","8,84,572","3,33,309","4,16,392","95,875","1,20,768",0,40,"1,00,996","48,612",0,0,"1,722","21,103",8,"54,837","16,194","6,827","14,520",326,0,"22,554",324,"1,989","10,068",569,"2,055","2,712","6,832","9,797",85,"1,259","2,848","8,265","6,493","42,959","6,343","1,342","27,135","1,161",571,"1,494","19,908",23,"2,567",441,141,"3,215",153,73,"1,498",993,"2,555",0,0,0,0,"58,20,409"
13. 1. 2.  Cedido en arrendamiento operativo ,"3,40,933",0,0,0,0,"28,675",0,0,0,0,0,"26,016",0,0,0,0,0,0,0,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,95,967"
13. 1. 3.  Afecto a la Obra Socias (sólo Cajas de Ahorro y Cooperativas de Crédito) ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13. 2. Inversiones inmobiliarias ,"69,191",420,"6,11,164","33,094","63,845",0,"42,750",101,"2,318",0,0,0,"6,430",0,0,0,0,0,0,0,0,0,0,0,"3,135",0,4,"1,475",0,"5,356",0,0,"8,302",0,0,173,0,0,0,0,0,0,0,0,0,"14,404",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8,62,162"
Pro-memoria: Adquirido en arrendamiento financiero ,"4,80,351",0,0,0,"26,769",0,"8,213",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14,978",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,30,311"
14. ACTIVO INTANGIBLE ,"1,64,182","6,87,277","8,61,096","21,38,059","50,525",0,0,"56,205",0,0,"1,105","4,480",0,0,0,"1,170","3,532","1,921","9,262","8,362","4,620",0,71,849,222,195,0,0,167,342,264,"10,657",14,"2,828",58,95,451,478,0,"2,331",13,"7,425","12,880","10,437",15,0,0,"3,925",0,"33,061","2,471",449,0,226,87,0,0,0,0,0,"40,81,807"
14. 1. Fondo de comercio ,0,0,"7,60,166","17,46,122",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,359",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,352",0,"10,017",0,0,0,0,0,"26,864","2,471",0,0,0,0,0,0,0,0,0,"25,54,351"
14. 2. Otro activo intangible ,"1,64,182","6,87,277","1,00,930","3,91,937","50,525",0,0,"56,205",0,0,"1,105","4,480",0,0,0,"1,170","3,532","1,921","6,903","8,362","4,620",0,71,849,222,195,0,0,167,342,264,"10,657",14,"2,828",58,95,451,478,0,"2,331",13,"1,073","12,880",420,15,0,0,"3,925",0,"6,197",0,449,0,226,87,0,0,0,0,0,"15,27,456"
15. ACTIVOS FISCALES ,"41,37,618","55,70,628","61,00,037","34,19,387","13,97,876","2,64,554","13,95,560","5,26,049","8,467",9,"3,31,919","1,10,939","1,28,493",0,808,"9,790","18,522",984,"2,07,227","84,988","90,217","5,783","2,258",572,"2,113","1,454","4,939","5,279","3,099","43,428","20,197","14,722","1,708","17,330","3,645","1,832",557,"11,383","26,586","25,645","2,923","1,718","52,957","14,785","1,803",449,373,"10,325","3,739","2,259",464,"2,375",10,481,"2,006",0,9,3,2,0,"2,40,93,283"
15. 1. Corrientes ,"11,15,417","7,35,142","4,18,925","44,422","1,616","1,11,760","12,509","1,333","6,358",0,"3,583","7,014","12,147",0,84,"2,163","8,724",143,926,"1,336","1,833",483,"2,258",0,180,2,14,"1,238","3,099",605,537,279,"1,340",2,146,"1,832",225,"1,353",235,360,"1,032","1,313",0,342,1,449,60,"10,325",1,34,279,60,0,0,16,0,0,0,0,0,"25,13,535"
15. 2.  Diferidos ,"30,22,201","48,35,486","56,81,112","33,74,965","13,96,260","1,52,794","13,83,051","5,24,716","2,109",9,"3,28,336","1,03,925","1,16,346",0,724,"7,627","9,798",841,"2,06,301","83,652","88,384","5,300",0,572,"1,933","1,452","4,925","4,041",0,"42,823","19,660","14,443",368,"17,328","3,499",0,332,"10,030","26,351","25,285","1,891",405,"52,957","14,443","1,802",0,313,0,"3,738","2,225",185,"2,315",10,481,"1,990",0,9,3,2,0,"2,15,79,748"
16. RESTO DE ACTIVOS ,"19,84,467","13,85,691","2,29,383","6,40,961","1,24,356","41,021","6,78,977","39,866","17,626",6,"2,898","35,859","1,04,953",0,"15,891","1,17,618","27,105","39,071","23,831","22,308","1,97,990","7,592","4,562",586,"2,989","2,083","1,218","5,741","3,173","18,409","3,326","22,217","2,630","3,449","17,954","2,123","1,879",713,"1,168","25,798","12,306","1,661","2,597","6,343",786,994,302,"68,288","7,030",844,615,326,15,981,"2,195",85,0,0,0,1,"59,62,857"
TOTAL ACTIVO ,"46,93,14,688","38,99,74,596","15,84,68,947","15,36,95,519","9,92,73,481","6,06,97,844","2,74,80,613","2,55,63,768","2,05,45,701","88,35,041","2,46,87,312","1,06,22,346","1,57,47,614","85,26,283","52,34,564","2,45,29,237","55,80,296","57,31,417","39,91,413","65,22,178","30,95,089","22,39,727","1,84,88,261","12,12,200","17,68,631","12,92,909","12,88,506","10,85,792","8,75,552","11,01,271","52,56,304","11,23,611","9,01,197","13,17,118","12,06,388","16,75,096","8,65,192","11,78,733","11,96,191","10,35,526","15,02,308","5,76,067","28,50,701","5,70,941","3,44,176","5,30,688","2,12,875","4,43,202","4,39,534","1,69,630","2,31,818","1,16,339","1,00,975","1,16,589","1,35,015","2,21,850","19,145","18,023","18,050","12,919","1,58,18,56,997"
