Var,0049,0182,0030,0075,0081,0128,0065,0072,0093,0224,0004,0038,0019,0042,0061,1004,0036,0129,0073,0231,0086,0046,0223,0198,0130,0094,0185,0122,0233,0099,0227,0216,0138,0234,0057,0232,0078,0009,0059,0229,0211,0226,0142,0125,0031,0186,0063,0003,0217,0058,0220,0136,0225,0113,0188,0184,0011,0133,0200,0219,0132,0205,0115,0121,0091,0083,1490
ACTIVO,BANCO SANTANDER ,BANCO BILBAO VIZCAYA ARGENTARIA,BANCO ESPAÑOL DE CRÉDITO ,BANCO POPULAR ESPAÑOL ,BANCO SABADELL,BANKINTER ,BARCLAYS BANK ,BANCO PASTOR ,BANCO DE VALENCIA,SANTANDER CONSUMER FINANCE,BANCO DE ANDALUCÍA,BANESTO BANCO DE EMISIONES ,DEUTSCHE BANK S.A.E.,BANCO GUIPUZCOANO,BANCA MARCH,BANCO DE CRÉDITO LOCAL DE ESPAÑA,SANTANDER INVESTMENT,BBVA BANCO DE FINANCIACIÓN,OPEN BANK SANTANDER CONSUMER,DEXIA SABADELL,BANCO BANIF,BANCO GALLEGO,GENERAL ELECTRIC CAPITAL BANK,BANCO COOPERATIVO ESPAÑOL ,BANCO CAIXA GERAL,RBC DEXIA INVESTOR SERVICES ESPAÑA,BANCO URQUIJO SABADELL BANCA PRIVADA ,CITIBANK ESPAÑA ,POPULAR BANCA PRIVADA,ALTAE BANCO,UNO-E BANK,BANCO POPULAR HIPOTECARIO ,BANKOA ,BANCO CAMINOS,BANCO DEPOSITARIO BBVA ,BANCO INVERSIS,BANCA PUEYO,"FINANZIA, BANCO DE CRÉDITO ",BANCO DE MADRID ,BANCOPOPULAR-E,EBN BANCO DE NEGOCIOS,UBS BANK,BANCO DE LA PEQUEÑA Y MEDIANA EMPRESA,BANCOFAR ,BANCO ETCHEVERRÍA ,"BANCO DE FINANZAS E INVERSIONES, (FIBANC)",BANCO DE SERVICIOS FINANCIEROS CAJA MADRID - MAPFRE,BANCO DE DEPÓSITOS,BANCO HALIFAX HISPANIA,BNP PARIBAS ESPAÑA ,BANCO FINANTIA SOFINLOC ,ARESBANK ,BANCO CETELEM,BANCO INDUSTRIAL DE BILBAO ,BANCO ALCALÁ ,BANCO EUROPEO DE FINANZAS,ALLFUNDS BANK,MICROBANK DE LA CAIXA,PRIVAT BANK DEGROOF,BANQUE MAROCAINE DU COMMERCE EXTERIEUR INTERNATIONAL,BANCO DE PROMOCIÓN DE NEGOCIOS ,DEUTSCHE BANK CREDIT ,BANCO LIBERTA,BANCO OCCIDENTAL ,BANCO DE ALBACETE ,BANCO ALICANTINO DE COMERCIO,SELF TRADE BANK
5. 1. Depósitos en entidades de crédito ,"4,51,02,291","2,74,46,617","1,65,79,636","1,46,43,681","33,42,333","41,20,456","29,52,007","14,82,477","4,54,503","1,14,74,212","18,33,763","87,89,834","34,11,756","2,26,960","2,42,797",,"60,76,751","45,15,571","39,11,056","4,04,691","16,67,127","42,499","12,144","41,38,356","15,47,274","19,38,541","7,71,526","16,24,873","11,97,990","2,63,885","2,22,043","1,333","34,273","46,215","15,84,044","3,97,104","73,683","20,05,066","1,15,216","1,08,846","84,156","4,02,882","1,27,105","31,743","77,399","92,842","38,10,936","2,66,254","2,302","1,66,581","20,561","5,08,288","26,429","67,367","1,11,431","47,586","1,38,575",257,"45,069","12,580","33,171","2,295","21,144","17,479","7,711","9,106","85,465"
5. 2. Crédito a la clientela  ,"18,04,58,908","23,69,30,711","7,73,44,930","7,55,09,173","6,20,94,402","4,02,71,435","2,65,79,877","2,05,18,626","1,86,53,622","56,98,222","1,15,36,311",0,"1,25,03,234","74,30,241","78,94,642",,"25,68,882",0,"39,398","1,05,35,350","48,51,792","33,51,809","21,05,208","3,14,045","47,92,367","2,75,702","10,71,783","17,68,008","1,00,151","35,007","10,70,701","21,62,936","14,67,381","5,99,365","36,489","1,31,073","6,23,266","49,17,668","6,88,977","9,72,913","3,92,813","4,78,058","4,20,196","14,65,010","4,07,818","1,43,808",48,"83,393","18,52,469","2,93,936",723,"17,754","30,93,655","1,349","5,124",296,"3,306","1,99,763","61,567","67,451",0,"10,71,705",11,0,"5,001",0,"9,864"
5. 3. Valores representativos de deuda  ,"55,39,743","6,722","6,96,615",0,0,0,0,"2,20,247","18,19,413","22,23,362",0,0,0,0,0,,0,0,"3,44,741",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38,933",0,0,36,"13,991",0,0,0,0,0,0,0
Pro-memoria: Prestados o en garantía  ,"9,53,303","90,55,329","40,822","2,45,43,379","6,09,488",0,"23,41,979","49,71,477","1,09,56,676","13,50,000","10,04,246",0,"10,99,894","5,19,979",0,,"23,05,276",0,0,0,"8,42,294",0,0,0,"4,800","16,83,458","90,087",0,0,"87,855",0,0,"9,954","42,223",0,"3,591",0,"11,34,376","53,322",0,"58,762",0,"60,539",0,50,"62,116",0,0,0,0,0,0,0,0,"94,890",0,0,0,0,0,0,0,0,0,0,0,0
6. CARTERA DE INVERSIÓN A VENCIMIENTO ,0,"50,98,917","20,86,997","5,23,859",0,"9,79,719",0,"7,14,879",0,0,0,0,0,"5,01,726",0,,0,0,0,0,0,0,0,0,12,0,0,0,"2,94,521",0,0,0,0,"1,04,899",0,0,0,0,0,0,"54,735",0,"55,137",0,"12,400",0,0,0,0,0,0,0,0,0,"34,532","7,480",0,0,0,0,0,0,0,0,0,0,131
Pro-memoria: Prestados o en garantía  ,0,0,"20,60,909","5,23,628",0,"6,74,543",0,"3,85,950",0,0,0,0,0,"86,142",0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"79,329",0,0,0,0,0,0,"15,483",0,0,0,0,0,0,0,0,0,0,0,0,0,"31,703",0,0,0,0,0,0,0,0,0,0,0,131
7. AJUSTES A ACTIVOS FINANCIEROS POR MACRO-COBERTURAS ,0,0,"61,509",0,0,"19,219",0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8. DERIVADOS DE COBERTURA ,"41,01,641","32,63,467","11,37,111","5,32,373","5,75,477","1,39,133",55,"1,46,229","49,899","1,29,075","1,57,851",0,"1,74,209","52,905","41,191",,0,0,0,"1,93,107",0,"19,382",0,51,"1,544",0,"2,686",0,"4,793",0,0,"39,338",0,"7,430",0,0,0,"7,394",181,"9,184",0,0,0,0,0,0,"87,291",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9. ACTIVOS NO CORRIENTES EN VENTA ,"6,87,535","6,94,172","6,94,878","3,81,403","62,591","10,160","10,700","1,14,094","30,115","46,885","1,05,756",0,"3,735","36,120","31,975",,0,0,0,0,"8,454","1,306","3,73,177",0,"2,530",0,0,0,0,0,8,520,685,0,0,0,543,"1,426",0,0,0,0,992,0,"1,088",0,0,0,"14,111",0,68,"4,077",0,1,0,0,0,0,0,0,5,"3,481",0,0,0,0,0
10. PARTICIPACIONES ,"6,66,12,631","2,12,51,656","7,74,461","19,74,972","10,28,120","5,58,623","40,401","1,61,902","2,71,181","36,35,164",361,0,"32,846","2,98,972","2,90,190",,"1,15,273",7,33,0,"75,068","28,185","3,46,231","20,883",53,"1,077",0,"1,42,355","4,133",1,"7,385",0,"4,921","25,607",0,"1,07,399","1,116","1,10,001","43,316",0,"27,151","9,704","14,270",0,640,"4,350","4,00,949",0,30,"23,290",0,0,661,"1,45,061","1,112",0,"7,001",0,"5,527",0,0,9,0,10,0,0,0
10. 1. Entidades asociadas ,"55,98,621","4,92,266","12,056","3,211","2,76,458","3,087",0,"1,326","53,271","6,415",0,0,0,456,0,,0,7,33,0,"15,408","6,024","3,46,231","9,434",0,0,0,0,0,0,95,0,0,0,0,0,0,107,0,0,"6,930",0,"2,025",0,0,0,0,0,0,0,0,0,0,267,0,0,0,0,0,0,0,0,0,10,0,0,0
10. 2. Entidades multigrupo ,"5,04,961","4,180","79,053","8,943","17,343",890,0,"2,398","86,868","6,912",361,0,"2,203","1,503",0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,"15,200","41,000",0,"9,455",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,0,0,0,0,0,0,0,0
10. 3. Entidades del grupo ,"6,05,09,049","2,07,55,210","6,83,352","19,62,818","7,34,319","5,54,646","40,401","1,58,178","1,31,042","36,21,837",0,0,"30,643","2,97,013","2,90,190",,"1,15,273",0,0,0,"59,660","22,161",0,"11,449",53,"1,077",0,"1,42,355","4,133",1,"7,290",0,"4,921","25,601",0,"1,07,399","1,116","94,694","2,316",0,"10,766","9,704","12,245",0,640,"4,350","4,00,949",0,30,"23,290",0,0,661,"1,44,794","1,112",0,"7,001",0,"5,324",0,0,9,0,0,0,0,0
11. CONTRATOS DE SEGUROS VINCULADOS A PENSIONES ,"29,93,298","20,02,580","14,78,940","71,658","2,12,375",0,"58,311","22,996","14,580","25,676","4,489",0,0,0,"2,002",,334,0,0,10,"1,556",0,0,0,"33,675",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,"24,035",0,0,0,0,0,0,0,174,0,0,0,0,0,0,0,0,0
