Var,0049,0182,0030,0075,0081,0128,0065,0072,0093,0224,0038,0019,0042,0061,0036,0129,0073,0231,0086,0046,0223,0198,0130,0094,0185,0122,0233,0099,0227,0216,0138,0234,0057,0232,0078,0009,0059,0229,0211,0226,0142,0125,0031,0186,0063,0003,0217,0058,0220,0136,0225,0113,0188,0184,0011,0133,0200,0219,0132,0205,0115,0121,0091,0083,1490,,
15. ACTIVOS FISCALES ,"40,06,007","35,22,934","7,85,586","5,61,262","8,73,359","2,59,919","2,44,091","2,15,745","1,43,485","1,63,896",0,"1,14,948","40,638","59,890","1,455",66,256,"32,293","4,614","39,066",354,"4,867","50,155","2,584","10,616","56,635","4,477",349,"13,395","18,104","1,608","3,294","8,084","1,757","5,169","14,245","1,544","3,149","10,901",383,639,"10,195","2,128","8,813","33,781",986,"9,366","1,131","3,785",789,"42,878","11,105","1,165",52,"2,333","2,005",783,487,100,,0,223,0,0,"2,243","1,14,16,167",
15. 1. Corrientes ,"2,58,345","8,00,010","14,878","1,55,617","1,62,901","90,120",433,"91,789","50,551","2,362",0,"15,737","16,377",359,462,46,256,"21,149",111,"10,144",354,"3,973",546,"2,336","3,062","3,594","2,791",71,0,"7,264",115,"1,334","7,621",180,"2,117",108,128,"2,574","3,258",383,305,"4,749",451,"3,340","5,185",765,"3,596",139,91,754,"11,861","11,091","1,165",0,"2,333",6,288,487,85,,0,153,0,0,18,"17,80,318",
15. 2.  Diferidos ,"37,47,662","27,22,924","7,70,708","4,05,645","7,10,458","1,69,799","2,43,658","1,23,956","92,934","1,61,534",0,"99,211","24,261","59,531",993,20,0,"11,144","4,503","28,922",0,894,"49,609",248,"7,554","53,041","1,686",278,"13,395","10,840","1,493","1,960",463,"1,577","3,052","14,137","1,416",575,"7,643",0,334,"5,446","1,677","5,473","28,596",221,"5,770",992,"3,694",35,"31,017",14,0,52,0,"1,999",495,0,15,,0,70,0,0,"2,225","96,35,849",
16. RESTO DE ACTIVOS ,"7,59,535","7,84,201","1,67,569","1,73,052","96,347","22,057","15,060","1,78,669","12,283","2,608",113,"40,596","35,825","17,298","1,51,977",0,"4,551",512,"47,378","11,872","4,707","29,385","20,345","1,081","10,599","26,729","9,925","3,500","2,238","2,055","4,281",274,"7,058","14,174","2,858","11,727","2,152",418,"1,818","8,086","1,684",384,127,98,5,15,"4,290","3,149",225,549,"15,133",17,1,134,"17,537","4,032","1,403",780,0,,0,0,0,16,402,"27,34,894",
TOTAL ACTIVO ,"41,77,73,995","40,23,40,169","11,81,59,221","11,66,71,975","8,08,62,652","5,56,00,421","3,41,71,308","2,99,23,499","2,27,50,119","2,63,48,859","86,45,726","1,61,61,339","1,04,48,338","93,34,794","87,47,921","29,51,852","39,92,484","1,63,24,612","70,01,571","41,87,018","22,80,937","1,03,58,174","63,02,388","19,35,929","21,61,490","40,79,915","17,16,872","8,83,695","14,06,919","22,80,358","17,41,364","9,90,323","7,16,610","10,37,047","9,23,597","70,83,874","8,31,571","10,73,176","6,89,277","9,53,258","6,45,607","17,77,511","6,06,538","5,12,965","42,77,966","3,85,832","19,08,427","5,52,871","1,38,099","5,43,540","30,57,977","2,92,548","1,66,702","1,95,455","2,00,651","2,36,392","1,00,499","1,19,503","33,206",,"20,898","18,055","12,698","9,132","1,41,980","1,45,77,99,699",
PASIVO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.  CARTERA DE NEGOCIACIÓN ,"4,37,74,750","3,62,17,336","53,56,933","14,30,404","11,94,061","24,79,260","36,312","88,707","1,16,288","1,08,115","63,929","2,84,721","1,12,107","20,104",0,"4,00,174",0,"95,111","74,046","2,520",0,"3,36,567",0,397,"36,208",94,354,0,1,0,"1,781",0,0,0,296,91,285,29,"23,415",873,408,569,77,733,0,0,0,"2,727",8,0,0,0,0,0,40,0,0,0,0,,0,0,0,0,0,"9,22,59,831",
1. 1. Depósitos de bancos centrales ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,
1. 2. Depósitos de entidades de crédito ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"28,768",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,"28,768",
1. 3. Depósitos de la clientela ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,
1. 4. Débitos representados por valores negociables ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,
1. 5. Derivados de negociación ,"4,06,92,020","3,33,77,633","53,42,353","14,14,662","11,94,061","7,09,689","36,312","88,707","1,16,288","1,08,115","63,929","2,84,721","1,12,107","20,104",0,"4,00,174",0,"95,111","74,046","2,520",0,"3,07,799",0,397,"36,208",94,354,0,1,0,"1,781",0,0,0,296,91,285,29,"23,415",873,408,569,77,252,0,0,0,"2,727",8,0,0,0,0,0,40,0,0,0,0,,0,0,0,0,0,"8,45,08,256",
1. 6. Posiciones cortas de valores ,"30,82,730","28,39,703","14,580","15,742",0,"17,69,571",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,"77,22,807",
1. 7. Otros pasivos financieros ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,
2. OTROS PASIVOS FINANCIEROS A VALOR RAZONABLE CON CAMBIOS EN PÉRIDDAS Y GANANCIAS ,"3,13,06,008",0,0,0,0,"2,78,991",0,"9,06,186",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,"3,24,91,185",
2. 1. Depósitos de bancos centrales ,"45,37,983",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,"45,37,983",
2. 2. Depósitos de entidades de crédito ,"1,84,38,012",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,"1,84,38,012",
2. 3. Depósitos de la clientela ,"83,30,013",0,0,0,0,"2,78,991",0,"9,06,186",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,"95,15,190",
2. 4. Débitos representados por valores negociables ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,
2. 5. Pasivos subordinados ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,
2. 6. Otros pasivos financieros ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,
3. PASIVOS FINANCIEROS A COSTE AMORTIZADO ,"28,25,36,197","33,17,19,208","10,28,04,273","10,57,75,670","7,32,16,093","5,00,68,033","3,27,37,007","2,70,90,600","2,11,84,410","1,94,41,872","84,79,143","1,47,90,524","95,46,035","85,00,602","83,98,858","24,79,108","38,90,220","1,48,87,415","65,00,003","39,11,824","19,02,669","97,40,739","57,63,381","18,31,746","18,81,939","36,12,068","14,27,687","8,40,798","12,77,795","20,44,255","16,01,698","9,02,815","6,18,805","8,89,060","8,31,078","69,44,471","7,92,558","9,89,607","5,57,506","8,67,478","5,81,298","16,59,835","5,69,443","3,68,748","37,19,831","3,22,878","18,56,840","4,29,751","1,04,922","3,06,145","28,08,347",84,"1,38,683","71,972","83,223","1,30,436","76,081","87,500",16,,7,3,494,14,"57,719","1,18,66,49,518",
3. 1. Depósitos de bancos centrales ,"1,28,65,701","2,01,04,966","10,60,957","27,02,688","10,44,550","21,07,644","14,48,269","13,04,367","13,04,441",0,0,0,"7,28,194","3,51,138",0,0,0,"30,13,405",0,"3,95,876",0,"8,39,607",0,0,0,0,0,0,0,0,"3,33,948",0,0,"99,804","24,073",0,0,0,"15,958",0,"10,016","55,083",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,"4,98,10,685",
3. 2. Depósitos de entidades de crédito ,"5,16,16,817","4,38,41,673","1,65,07,207","1,60,72,607","86,16,667","41,15,924","31,92,835","43,64,137","28,76,571","1,00,18,739",0,"61,25,377","12,71,594","2,84,849","36,57,166",0,"15,035","80,06,843","43,26,797","3,94,219",12,"47,86,742","34,52,314","72,826","6,86,000","16,63,270","1,26,699","15,961","3,07,240","11,88,645","3,42,417","51,273",517,"1,15,505","20,508","64,15,473","2,71,264","3,21,977","3,21,557","5,58,590","9,692","9,23,447",461,"20,140","36,04,763","50,082","15,70,551","2,04,414","33,409","2,30,139","27,85,350",0,0,0,"3,790","1,15,623","10,531","59,957",0,,0,0,494,0,"3,894","21,56,50,584",
3. 3. Depósitos de la clientela ,"14,94,99,309","18,15,52,801","6,06,13,677","6,43,05,841","3,96,54,490","2,83,51,613","2,32,15,214","1,32,60,291","1,39,15,042","6,75,488",0,"79,14,267","58,15,837","67,27,955","46,94,960",0,"38,21,982","3,53,608","20,89,949","29,24,479","17,09,997","25,37,631","22,59,664","14,84,672","11,86,136","18,81,797","12,99,668","8,09,819","9,69,245","8,55,529","8,46,738","8,40,519","6,05,439","6,06,500","7,79,215","5,14,115","3,64,714","6,66,967","2,18,293","2,91,327","5,02,884","6,78,630","5,50,432","3,30,400",51,"2,72,477","2,40,674","2,21,386","71,239","74,178",0,43,"1,38,654","71,043","5,711","11,215","65,082","13,025",0,,0,0,0,0,"50,400","63,34,12,312",
3. 4. Débitos representados por valores negociables ,"2,74,69,618","6,75,04,800","1,88,91,341","1,92,68,726","2,04,08,238","1,36,97,986","39,51,240","74,24,122","20,77,463","80,24,656","79,65,398",0,"13,12,620","10,70,871",0,"24,49,018",0,"33,92,392",0,0,0,"15,44,951",0,0,0,0,0,0,0,0,"60,944",0,0,0,0,0,0,0,0,0,"55,859",0,466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,"20,65,70,709",
3. 5. Pasivos subordinados ,"3,27,86,538","1,49,92,226","25,46,992","28,12,438","20,68,008","11,23,043","7,52,464","6,17,094","5,92,528","6,56,529","5,12,799","3,23,661","3,34,530",0,0,"30,090","14,496","92,447","5,135","1,51,389","1,80,016","21,116","31,720",0,0,"27,383",0,0,0,0,0,0,0,0,0,"6,029","1,50,000",0,0,0,0,0,"14,096",0,0,0,"45,055",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,"6,08,87,822",
3. 6. Otros pasivos financieros ,"82,98,214","37,22,742","31,84,099","6,13,370","14,24,140","6,71,823","1,76,985","1,20,589","4,18,365","66,460",946,"4,27,219","83,260","65,789","46,732",0,"38,707","28,720","78,122","45,861","12,644","10,692","19,683","2,74,248","9,803","39,618","1,320","15,018","1,310",81,"17,651","11,023","12,849","67,251","7,282","8,854","6,580",663,"1,698","17,561","2,847","2,675","3,988","18,208","1,15,017",319,560,"3,951",274,"1,828","22,997",41,29,929,"73,722","3,598",468,"14,518",16,,7,3,0,14,"3,425","2,03,17,406",
4. AJUSTES A PASIVOS FINANCIEROS POR MACRO-COBERTURAS ,0,0,"8,99,085",0,"4,51,036",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,"13,50,121",
5. DERIVADOS DE COBERTURA ,"16,21,565","15,48,443","2,99,805","5,66,127","1,32,179","74,320","45,220","64,990","17,320","1,03,374",0,"23,348",2,"8,961",0,0,0,"8,24,707",0,"17,059",0,"4,987","5,928",0,"3,490",0,"2,21,627",0,0,199,0,0,0,0,0,"20,258",358,214,0,0,0,0,0,0,"93,843",0,0,0,0,0,0,0,0,123,0,237,0,0,0,,0,0,0,0,0,"56,98,684",
6. PASIVOS ASOCIADOS CON ACTIVOS NO CORRIENTES EN VENTA ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,
8. PROVISIONES ,"83,95,513","69,79,421","25,92,904","3,46,040","3,58,035","94,198","1,07,835","1,24,006","55,547","56,927",0,"75,732","90,551","33,725","29,323",38,"2,797","7,396","34,576","5,491",0,493,"58,234",343,"1,272","59,512","2,522",193,605,"2,439","4,183","1,350","1,271",698,384,"22,810",107,155,"1,189","6,486",565,909,429,"2,189",726,10,12,"25,616",0,"2,141","3,253",107,61,99,0,"3,939",129,487,126,,22,250,0,0,0,"1,95,95,371",
8. 1. Fondo para pensiones y obligaciones similares ,"69,09,295","55,81,752","21,59,436","1,21,773","1,86,292",33,"78,275","63,238","17,487","49,938",0,"28,810","12,702","8,594","4,425",38,380,0,"15,140",0,0,0,"35,001",54,0,"57,605",0,18,12,5,0,0,32,0,0,"20,044",0,12,"1,064",0,0,795,0,729,0,0,0,"24,035",0,0,0,43,0,99,0,"3,928",0,0,40,,0,182,0,0,0,"1,53,81,306",
8. 2. Provisiones para impuestos y otras contingencias legales ,"2,44,266",0,0,"45,941","24,440",0,0,"17,943",0,999,0,"11,000",0,"7,999",0,0,0,0,0,0,0,0,"16,639",0,0,947,22,0,0,30,0,0,0,0,0,0,0,143,0,0,0,0,0,0,0,0,0,577,0,364,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,"3,71,310",
8. 3. Provisiones para riesgos y compromisos contingentes ,"6,30,184","2,50,882","71,083","1,77,428","1,28,843","31,336","12,221","30,829","38,060",304,0,"25,941","14,297","10,661",52,0,12,"7,396","1,915","5,491",0,493,"4,908",289,"1,272",220,213,175,0,"2,404","1,977","1,242",1,22,384,188,13,0,125,527,494,114,429,112,0,10,10,986,0,"1,741",63,0,43,0,0,11,129,487,0,,0,23,0,0,0,"14,56,040",
8. 4. Otras provisiones ,"6,11,768","11,46,787","3,62,385",898,"18,460","62,829","17,339","11,996",0,"5,686",0,"9,981","63,552","6,471","24,846",0,"2,405",0,"17,521",0,0,0,"1,686",0,0,740,"2,287",0,593,0,"2,206",108,"1,238",676,0,"2,578",94,0,0,"5,959",71,0,0,"1,348",726,0,2,18,0,36,"3,190",64,18,0,0,0,0,0,86,,22,45,0,0,0,"23,86,715",
9. PASIVOS FISCALES ,"1,31,642","9,46,658","1,57,936","3,15,739","2,05,930","1,42,733","17,438","49,568","61,148","1,92,451",438,"51,429","18,481","18,960","27,211",0,"1,523","52,164",179,"1,574",836,"2,948","1,155","3,081","19,157","6,559","2,485","2,279",29,62,"5,809","3,098",0,0,"7,617","8,930",111,"4,331","6,022",0,743,"7,374","1,329",976,"31,986",987,133,"1,063",528,88,"4,209","8,206","1,427",462,0,"20,351",0,787,0,,0,0,0,2,0,"25,48,362",
9. 1. Corrientes ,0,0,"1,07,054","2,07,860","1,48,685","73,537",0,"25,126","36,197","36,385",438,"17,282","10,063",0,"27,211",0,"1,523","27,593",0,0,836,562,0,"1,953","4,058","1,844","2,048",0,0,62,"3,819","2,192",0,0,"3,011",0,7,"4,331",7,0,569,"7,374",666,0,17,987,0,0,0,88,"4,073",0,0,186,0,0,0,787,0,,0,0,0,2,0,"7,58,433",
9. 2. Diferidos ,"1,31,642","9,46,658","50,882","1,07,879","57,245","69,196","17,438","24,442","24,951","1,56,066",0,"34,147","8,418","18,960",0,0,0,"24,571",179,"1,574",0,"2,386","1,155","1,128","15,099","4,715",437,"2,279",29,0,"1,990",906,0,0,"4,606","8,930",104,0,"6,015",0,174,0,663,976,"31,969",0,133,"1,063",528,0,136,"8,206","1,427",276,0,"20,351",0,0,0,,0,0,0,0,0,"17,89,929",
10. FONDO DE LA OBRA SOCIAL (solo Cajas de Ahorros y Cooperativas de Crédito) ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,
11. RESTO DE PASIVOS ,"69,24,664","57,16,414","14,27,745","11,11,882","8,72,822","4,15,312","1,36,747","3,48,147","1,63,582","4,29,195","1,154","1,46,825","85,482","85,216","1,10,005",256,"12,493","76,415","1,18,743","23,784","-1,31,304","29,715","52,178","7,581","17,903","51,206","17,497","5,929","-10,175","-1,812","11,170","7,650","43,545","7,825","8,015","-1,09,146",787,"9,389","4,131","-14,634","-3,334","20,491","5,795","3,202","1,816","2,287","-5,581","10,576","1,881","-39,899","10,631","78,019","5,535",526,"21,655","8,271","1,656","2,243",540,,58,744,33,21,"-2,397","1,83,39,102",
12. CAPITAL REEMBOLSABLE A LA VISTA (solo Cajas de Ahorros y Cooperativas de Crédito) ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,
TOTAL PASIVO ,"37,46,90,339","38,31,27,480","11,35,38,681","10,95,45,862","7,64,30,156","5,35,52,847","3,30,80,559","2,86,72,204","2,15,98,295","2,03,31,934","85,44,664","1,53,72,579","98,52,658","86,67,568","85,65,397","28,79,576","39,07,033","1,59,43,208","67,27,547","39,62,252","17,72,201","1,01,15,449","58,80,876","18,43,148","19,59,969","37,29,439","16,72,172","8,49,199","12,68,255","20,45,143","16,24,641","9,14,913","6,63,621","8,97,583","8,47,390","68,87,414","7,94,206","10,03,725","5,92,263","8,60,203","5,79,680","16,89,178","5,77,073","3,75,848","38,48,202","3,26,162","18,51,404","4,69,733","1,07,339","2,68,475","28,26,440","86,416","1,45,706","73,182","1,04,918","1,63,234","77,866","91,017",682,,87,997,527,37,"55,322","1,35,89,32,174",
PATRIMONIO NETO ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.  FONDOS PROPIOS ,"4,28,97,073","1,74,35,823","44,64,344","70,98,136","43,89,819","20,19,032","10,59,992","12,40,078","10,92,431","60,68,672","1,01,062","7,11,683","5,92,612","6,78,461","1,82,426","72,276","85,451","3,24,091","2,90,044","2,47,512","5,08,736","2,37,265","4,19,404","90,149","1,99,981","3,50,797","44,035","29,225","1,40,652","2,35,307","1,13,820","73,736","52,989","1,38,233","70,370","2,00,852","38,277","69,544","96,144","93,055","66,298","88,333","28,898","1,35,668","4,29,764","59,670","56,722","81,757","30,343","2,75,065","2,31,537","1,86,984","17,665","1,21,933","95,733","73,346","22,939","28,486","32,524",,"20,811","17,058","12,171","9,095","86,658","9,64,63,047",
1. 1. Capital/Fondo de dotación (a) ,"41,14,413","18,36,505","5,43,036","1,33,315","1,50,000","1,42,034","1,57,841","86,356","1,18,351","29,91,622","30,050","67,393","37,378","29,159","21,190","58,298","54,587","2,37,061","38,771","1,19,042","2,66,174","77,455","4,42,792","12,500","73,148","1,72,774","22,779","18,040","80,317","84,250","25,411","21,132","5,412","94,547","4,800","19,158","34,800","31,000","39,281","82,224","91,524","75,231","5,950","86,032","3,37,972","4,508","58,080","52,405","18,180","3,00,001","60,902","32,775","18,080","72,697","27,041","50,995","14,514","18,030","14,039",,"18,681","11,630","9,015","9,016","86,658","1,40,48,352",
1. 1. 1. Escriturado ,"41,14,413","18,36,505","5,43,036","1,33,315","1,50,000","1,42,034","1,57,841","86,356","1,18,351","29,91,622","30,050","67,393","37,378","29,159","21,190","58,298","54,587","2,37,061","38,771","1,19,042","2,66,174","90,998","4,42,792","12,500","73,148","1,72,774","22,779","18,040","80,317","84,250","25,411","21,132","5,412","94,547","4,800","19,158","34,800","31,000","39,281","82,224","91,524","75,231","5,950","86,032","3,37,972","4,508","58,080","52,405","18,180","3,00,001","60,902","32,775","18,080","72,697","27,041","50,995","14,514","18,030","14,039",,"18,681","11,630","9,015","9,016","86,658","1,40,61,895",
1. 1. 2. Menos: Capital no exigido ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13,543",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,"13,543",
1. 2. Prima de emisión ,"2,93,05,257","1,24,52,954",0,"18,91,462","13,73,270","7,37,079","1,97,547","1,48,447","3,06,322","11,39,990","65,407","1,66,572","2,09,970","2,804",0,0,"59,354",0,0,"50,806","2,56,616","85,948",747,"7,275","69,912",0,55,0,"1,32,087","1,364","48,595","29,028",138,"75,874",0,"63,640",0,"3,606","10,955",0,0,451,"7,212","29,388","57,140",0,0,0,0,0,"6,611","39,038",0,"42,466",0,0,"1,276",0,0,,189,0,0,0,0,"4,90,76,852",
1. 3. Reservas  ,"36,45,990","38,68,124","40,75,970","45,99,016","26,45,558","12,09,095","7,04,604","10,11,300","7,63,727","19,37,060","5,605","4,77,718","3,49,761","6,46,498","2,11,236","13,978","-28,490","87,030","2,51,273","78,806","-14,054","73,862","-24,128","70,374","56,921","1,78,023","21,201","11,185","-71,752","1,49,693","39,814","23,890","47,439","-32,188","65,720","1,18,054","3,477","34,938","45,908","10,831","-20,008","12,651","15,736","20,248","34,652","55,162","-1,358","29,352","12,959","-24,936","1,64,024","1,15,171","4,585","6,770","68,692","22,351","7,149","10,456","18,485",,"1,941","5,428","3,156",79,0,"2,79,25,812",
1. 4. Otros instrumentos de capital ,"71,16,278","9,647",0,"7,00,000","5,00,000",0,0,"1,825",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,"83,27,750",
1. 4. 1. De instrumentos financieros compuestos ,0,0,0,0,"5,00,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,"5,00,000",
1. 4. 2. Cuotas participativas y fondos asociados (solo Cajas de Ahorros) ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,
1. 4. 3. Resto de instrumentos de capital ,"71,16,278","9,647",0,"7,00,000",0,0,0,"1,825",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,"78,27,750",
1. 5. Menos: Valores propios ,0,"56,773",0,"1,25,671","1,11,009",608,0,0,"72,830",0,0,0,0,0,0,0,0,0,0,"1,142",0,0,7,0,0,0,0,0,0,0,0,314,0,0,0,0,0,0,0,0,"5,218",0,0,0,0,0,0,0,796,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,"3,74,368",
1. 6. Resultado del ejercicio ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,
1. 7. Menos: Dividendos y retribuciones ,"12,84,865","6,74,634","1,54,662","99,986","1,68,000","68,568",0,"7,850","23,139",0,0,0,"4,497",0,"50,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,000",0,0,0,0,0,0,,0,0,0,0,0,"25,41,351",
2. AJUSTES POR VALORACIÓN ,"1,86,583","17,76,866","1,56,196","27,977","42,677","28,542","30,757","11,217","59,393","-51,747",0,"77,077","3,068","-11,235",98,0,0,"57,313","-16,020","-22,746",0,"5,460","2,108","2,632","1,540",-321,665,"5,271","-1,988",-92,"2,903","1,675",0,"1,231","5,837","-4,392",-912,-93,870,0,-371,0,567,"1,449",0,0,301,"1,381",417,0,0,"19,148","3,331",340,0,-188,-306,0,0,,0,0,0,0,0,"24,04,479",
2. 1. Activos financieros disponibles para la venta ,"2,29,788","16,43,006","36,754","9,182","55,644","28,440","36,865","11,217","59,407",0,0,"1,816","3,068","-10,883",98,0,0,"53,323","-16,020","-22,746",0,"5,460","2,108","2,632","1,351",-321,665,"5,271","-1,988",-92,"2,903","1,675",0,"1,231","5,837",0,-912,-93,870,0,-371,0,574,"1,449",0,0,301,"1,381",417,0,0,"19,148","3,331",340,0,0,-306,0,0,,0,0,0,0,0,"21,71,820",
2. 2. Coberturas de los flujos de efectivo ,"-35,278","1,20,297","1,19,442","18,795","-9,117",0,"-6,108",0,-14,"-51,747",0,"75,261",0,0,0,0,0,"3,990",0,0,0,0,0,0,189,0,0,0,0,0,0,0,0,0,0,"-4,392",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-188,0,0,0,,0,0,0,0,0,"2,31,130",
2. 3. Coberturas de inversiones netas en negocios en el extranjero ,"-7,927",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,"-7,927",
2. 4. Diferencias de cambio ,0,"13,563",0,0,"-3,850",102,0,0,0,0,0,0,0,-352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,"9,456",
