Var,0049,0182,0075,0030,0081,0128,0072,0065,0093,0224,0061,0042,0019,0038,0073,0198,0036,0231,0046,0086,0130,0223,0216,0122,0233,0094,0138,0057,0078,0185,0234,0125,0236,0232,0227,0031,0099,0229,0142,0129,0059,0009,0186,0063,0003,0225,0211,0058,0136,0226,0113,0184,1490,0220,0011,0188,0133,0200,0219,0132,0235,0121,0091,0083,
10. 1. Entidades asociadas ,"1,26,496","35,52,080","33,475","24,254","2,97,337","3,412","5,801",0,"45,963",0,0,456,0,0,33,"9,434",0,0,"12,201","15,376",0,"3,46,231",0,0,0,0,0,0,0,0,0,0,0,0,95,634,0,0,"2,160",7,0,107,0,0,0,0,"7,127",0,0,0,267,"10,000",0,0,0,0,0,0,0,0,0,10,0,0,"44,92,956"
10. 2. Entidades multigrupo ,"4,99,758","43,39,552","1,33,906","84,492","7,443",162,"2,398",0,"53,261","12,160",0,"1,503","2,204",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,109",0,0,0,0,"9,745",0,0,0,0,0,0,0,0,0,0,201,0,0,0,0,0,0,"51,50,894"
10. 3. Entidades del grupo ,"6,08,52,761","2,08,27,176","16,17,989","5,85,870","11,75,441","5,43,393","1,72,201","26,792","2,58,304","42,42,683","3,41,839","2,25,586","15,520",0,0,"11,449","1,15,274",0,"18,951","5,71,924",6,0,63,"82,971","7,333","1,236","4,921",0,"2,119",0,"27,995",0,698,"1,07,400","9,139",6,1,0,"6,642",0,"2,301","1,04,398","4,350","3,04,982",0,661,"2,008","23,290","4,043","9,704","1,44,794",0,0,0,"10,110","1,112",0,"4,700",0,0,50,0,12,0,"9,24,70,198"
11. CONTRATOS DE SEGUROS VINCULADOS A PENSIONES ,"28,58,262","18,47,065","38,598","14,18,206","1,74,762","7,690","25,254","40,462","16,064","22,835","2,069",0,0,0,0,0,201,34,0,"1,361","29,554",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,0,0,0,0,"29,823",0,0,0,0,0,0,0,0,210,0,0,0,0,0,0,0,"65,12,653"
13. ACTIVO MATERIAL ,"12,53,436","14,67,836","3,13,451","10,02,530","6,03,185","3,75,835","1,34,204","1,35,855","2,02,927",43,"1,34,333","55,928","53,646",0,7,"1,846",0,100,"62,499","30,688","22,241","1,339","15,170","8,122","1,830","8,807","27,402",0,"13,566","36,121","2,701","3,441","4,267","7,741",212,"18,249","4,516",449,"7,313",0,"6,140","3,122","7,380",19,31,"1,768","43,939",941,"34,720","2,595",82,298,451,"1,547","3,530","1,273",217,"1,884","2,712",0,290,0,0,0,"61,24,775"
13. 1. Inmovilizado material ,"12,51,204","14,66,930","3,04,974","9,73,981","5,98,220","3,75,835","1,18,869","1,35,731","1,94,008",43,"1,34,333","48,482","48,045",0,7,"1,846",0,100,"62,499","30,688","22,241","1,339","15,170","8,122","1,830","8,807","24,417",0,"11,963","36,121","2,697","3,268","4,267","7,741",212,"10,487","3,206",449,"7,313",0,"6,140","3,122","7,380",19,31,"1,768","43,939",941,"19,151","2,595",82,298,451,"1,547","3,530","1,273",217,"1,884","2,712",0,290,0,0,0,"60,12,815"
13. 1. 1.  De uso propio ,"7,38,204","14,66,930","3,04,974","9,73,981","5,98,220","3,64,340","1,18,869","1,35,731","1,94,008",43,"1,06,293","48,482","48,045",0,7,"1,846",0,100,"62,499","30,688","22,241","1,339","15,170","8,122","1,830","8,807","24,417",0,"11,963","36,121","2,697","3,268","4,267","7,741",212,"10,487","3,206",449,"7,313",0,"6,140","3,122","7,380",19,31,"1,768","43,939",941,"19,151","2,595",82,298,451,"1,547","3,530","1,273",217,"1,884","2,712",0,290,0,0,0,"54,60,280"
13. 1. 2.  Cedido en arrendamiento operativo ,"5,13,000",0,0,0,0,"11,495",0,0,0,0,"28,040",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,52,535"
13. 1. 3.  Afecto a la Obra Socias (sólo Cajas de Ahorro y Cooperativas de Crédito) ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13. 2. Inversiones inmobiliarias ,"2,232",906,"8,477","28,549","4,965",0,"15,335",124,"8,919",0,0,"7,446","5,601",0,0,0,0,0,0,0,0,0,0,0,0,0,"2,985",0,"1,603",0,4,173,0,0,0,"7,762","1,310",0,0,0,0,0,0,0,0,0,0,0,"15,569",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,11,960"
