Var,0049,0182,0030,0075,0081,0128,0065,0072,0093,0224,0038,0019,0042,0061,0036,0129,0073,0231,0086,0046,0223,0198,0130,0094,0185,0122,0233,0099,0227,0216,0138,0234,0057,0232,0078,0009,0059,0229,0211,0226,0142,0125,0031,0186,0063,0003,0217,0058,0220,0136,0225,0113,0188,0184,0011,0133,0200,0219,0132,0205,0115,0121,0091,0083,1490,,
10. 1. Entidades asociadas ,"55,99,325","22,66,916","12,168","3,211","2,76,458","3,087",0,"1,313","53,266","6,415",0,0,456,0,0,7,33,0,"15,408","10,561","3,46,231","9,434",0,0,0,0,0,0,95,0,0,0,0,0,0,107,0,0,"6,799",0,"2,025",0,0,0,0,0,0,0,0,0,0,267,0,"10,000",0,0,0,0,0,0,0,10,0,0,0,"86,23,592",
10. 2. Entidades multigrupo ,"5,04,961","16,780","79,053","9,304","7,443",861,0,"2,398","86,873","6,912",0,"2,204","1,503",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"15,200","41,000",0,"9,455",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,0,0,0,0,0,0,0,0,"7,84,150",
10. 3. Entidades del grupo ,"6,17,38,888","2,08,30,409","5,34,067","17,28,352","7,46,692","5,44,461","26,791","1,53,152","1,31,042","36,73,592",0,"24,757","2,85,222","3,04,237","1,15,273",0,0,0,"66,190","21,143",0,"11,449",6,"1,089",0,"1,42,325","4,133",1,"7,290",0,"4,921","25,601",0,"1,07,399","1,116","94,694","2,316",0,"13,030","9,704","6,642",0,640,"4,350","4,00,589",0,30,"23,290",0,0,661,"1,44,794","1,112",0,"7,001",0,"4,695",0,0,9,0,0,0,0,0,"9,19,43,155",
11. CONTRATOS DE SEGUROS VINCULADOS A PENSIONES ,"29,67,917","20,02,580","14,68,206","67,525","2,06,726",0,"68,847","22,541","14,580","25,022",0,0,0,"2,011",332,0,0,10,"1,576",0,0,0,"34,181",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,0,0,0,"24,035",0,0,0,0,0,0,0,174,0,0,0,0,0,0,0,0,0,"69,06,479",
13. ACTIVO MATERIAL ,"7,18,299","14,85,236","10,86,280","4,13,280","7,50,299","3,87,762","1,72,104","1,64,966","2,22,480",58,0,"51,349","71,821","1,40,763",101,0,14,128,"38,087","54,957","2,035","1,997","25,269","9,555","32,428","9,268","2,714","5,032",435,69,"28,767","2,135",1,"8,999","14,717","4,410","6,098",601,"44,409","3,834","8,967","3,577","11,400","7,761",27,36,"3,085",884,"1,733","30,203","2,704",88,"1,288",412,"4,625",75,"2,048","2,542",0,176,0,0,0,0,735,"60,43,123",
13. 1. Inmovilizado material ,"7,15,852","14,82,767","10,56,917","4,04,080","7,49,476","3,87,762","1,71,957","1,50,074","2,11,177",58,0,"45,637","67,155","1,40,763",101,0,14,128,"38,087","54,957","2,035","1,997","25,269","9,555","32,428","9,268","2,714","3,697",435,69,"25,692","2,131",1,"8,999","12,520","4,410","6,098",601,"44,409","3,834","8,880","3,479","10,340","7,761",27,36,"3,085",884,"1,733","9,399","2,704",88,"1,288",412,"4,625",75,"2,048","2,542",0,176,0,0,0,0,735,"59,33,441",
13. 1. 1.  De uso propio ,"7,15,852","14,82,767","10,56,917","4,04,080","7,49,476","3,73,910","1,71,957","1,50,074","2,11,177",58,0,"45,637","67,155","1,11,292",101,0,14,128,"38,087","54,957","2,035","1,997","25,269","9,555","32,428","9,268","2,714","3,697",435,69,"25,692","2,131",1,"8,999","12,520","4,410","6,098",601,"44,409","3,834","8,880","3,479","10,340","7,761",27,36,"3,085",884,"1,733","9,399","2,704",88,"1,288",412,"4,625",75,"2,048","2,542",0,176,0,0,0,0,735,"58,90,118",
13. 1. 2.  Cedido en arrendamiento operativo ,0,0,0,0,0,"13,852",0,0,0,0,0,0,0,"29,471",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"43,323",
13. 1. 3.  Afecto a la Obra Socias (sólo Cajas de Ahorro y Cooperativas de Crédito) ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13. 2. Inversiones inmobiliarias ,"2,447","2,469","29,363","9,200",823,0,147,"14,892","11,303",0,0,"5,712","4,666",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,335",0,0,"3,075",4,0,0,"2,197",0,0,0,0,0,87,98,"1,060",0,0,0,0,0,0,"20,804",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,09,682",
