Var,0182,0049,0075,0030,0081,0128,0065,0072,0093,0224,0061,0042,0019,0038,0036,0231,0198,0073,0046,0130,0086,0223,0122,0129,0094,0233,0185,0057,0216,0227,0138,0234,0099,0078,0125,0229,0232,0142,0031,0059,0009,0186,0063,0217,0003,0058,0136,0211,0113,0226,0225,0184,0188,1490,0011,0220,0133,0200,0219,0132,0115,0121,0091,0083,0235,
Pro-memoria: Adquirido en arrendamiento financiero ,0,"4,66,067",0,"23,190",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,"4,89,257"
14. ACTIVO INTANGIBLE ,"3,53,963","19,157","60,442","74,212","4,58,518",146,"35,452","23,458","1,966","4,221","2,928",0,0,0,0,33,"1,955",0,"14,271","15,085","3,901",48,"12,609",0,878,0,"89,040","1,691",0,"1,500",78,0,"2,121",0,254,5,"54,978","1,612",120,"3,896","2,289",612,95,757,0,"10,857",0,0,0,194,284,"1,071",0,"34,654","3,365",41,0,429,0,0,,0,0,0,0,"12,93,186"
14. 1. Fondo de comercio ,0,0,0,0,"4,13,453",0,0,0,0,0,0,0,0,0,0,0,0,0,"2,359",0,0,0,0,0,0,0,"60,384",0,0,0,0,0,0,0,0,0,"44,244",0,0,0,0,0,0,0,0,"10,017",0,0,0,0,0,0,0,"26,864",0,0,0,0,0,0,,0,0,0,0,"5,57,321"
14. 2. Otro activo intangible ,"3,53,963","19,157","60,442","74,212","45,065",146,"35,452","23,458","1,966","4,221","2,928",0,0,0,0,33,"1,955",0,"11,912","15,085","3,901",48,"12,609",0,878,0,"28,656","1,691",0,"1,500",78,0,"2,121",0,254,5,"10,734","1,612",120,"3,896","2,289",612,95,757,0,840,0,0,0,194,284,"1,071",0,"7,790","3,365",41,0,429,0,0,,0,0,0,0,"7,35,865"
15. ACTIVOS FISCALES ,"33,90,286","23,43,040","6,19,538","10,07,155","10,08,831","2,30,666","2,82,654","2,44,998","1,64,633","1,60,208","56,253","66,088","1,01,828",0,"1,924","24,591","4,119","2,611","42,255","69,408","7,160",167,"73,781",30,661,"2,886","6,115","2,415","27,344","11,522","3,756","4,333",360,"4,007","7,446","1,647","1,824",694,"2,646","1,383","20,224","12,066","90,313","14,367",422,"1,111","2,224","13,915",262,"2,502","55,465",110,"1,145","2,257","1,273","3,960","2,645",649,243,27,,68,0,0,0,"1,02,06,511"
15. 1. Corrientes ,"5,69,630","2,72,762","54,342","12,988","2,42,244","83,563","19,295","60,404","8,274","1,083",66,"31,360","2,387",0,931,"7,906","1,094",248,"4,487","1,069",705,167,"3,174",19,363,368,245,"1,986","16,888",370,"1,713",281,35,431,"1,199","1,028",247,299,850,95,79,"2,660",32,122,186,119,"2,189","7,858",250,170,"1,850",63,"1,145",32,"1,273",91,8,105,243,12,,3,0,0,0,"14,23,086"
15. 2.  Diferidos ,"28,20,656","20,70,278","5,65,196","9,94,167","7,66,587","1,47,103","2,63,359","1,84,594","1,56,359","1,59,125","56,187","34,728","99,441",0,993,"16,685","3,025","2,363","37,768","68,339","6,455",0,"70,607",11,298,"2,518","5,870",429,"10,456","11,152","2,043","4,052",325,"3,576","6,247",619,"1,577",395,"1,796","1,288","20,145","9,406","90,281","14,245",236,992,35,"6,057",12,"2,332","53,615",47,0,"2,225",0,"3,869","2,637",544,0,15,,65,0,0,0,"87,83,425"
16. RESTO DE ACTIVOS ,"8,13,054","20,11,753","5,47,229","1,64,848","1,39,668","28,315","31,564","1,39,682","9,122","4,456","20,577","36,569","52,756",68,"29,530",131,"64,338","5,727","36,698","16,509","53,442","4,263","27,129",0,"1,421","5,309","10,273",162,"1,441","1,373","2,085",432,"4,368","3,877",678,463,"20,571","1,979",306,"1,576","13,419",308,34,"1,690",43,"5,243",558,"1,128",1,"12,315","6,735",985,15,598,"46,339",129,"3,834","1,385","1,212",0,,0,0,16,7,"43,89,736"
TOTAL ACTIVO ,"40,16,31,872","44,12,89,331","12,79,56,144","13,16,10,839","8,39,05,474","5,53,67,318","3,42,99,740","3,14,13,872","2,30,88,636","2,77,34,591","90,50,131","1,00,94,880","1,61,34,796","56,60,399","74,82,206","1,85,09,355","1,15,64,331","45,92,758","45,59,905","73,07,347","66,59,057","19,25,754","32,02,858","9,45,035","16,33,014","16,49,175","18,30,442","18,62,863","21,97,707","13,32,923","17,51,772","9,78,494","5,47,326","9,58,706","19,10,965","9,30,232","9,54,368","5,98,365","6,32,028","7,56,246","66,54,793","4,94,423","40,84,449","18,53,202","3,30,057","6,12,813","3,24,099","6,56,218","2,14,226","8,70,983","29,85,567","1,82,789","1,32,796","1,57,296","2,39,274","1,32,330","2,93,327","1,12,792","1,42,736","32,864",,"18,013","12,677","9,136","23,156","1,50,70,81,271"
PASIVO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
