Var,0182,0049,0075,0030,0081,0128,0065,0072,0093,0224,0061,0042,0019,0038,0036,0231,0198,0073,0046,0130,0086,0223,0122,0129,0094,0233,0185,0057,0216,0227,0138,0234,0099,0078,0125,0229,0232,0142,0031,0059,0009,0186,0063,0236,0003,0058,0136,0211,0113,0226,0225,0184,0188,1490,0011,0220,0133,0200,0219,0132,0121,0091,0083,0235,
5. 1. Depósitos en entidades de crédito ,"2,95,86,731","4,81,46,657","96,34,575","2,21,95,517","47,93,619","29,61,738","14,27,201","14,38,277","4,26,594","1,55,35,416","2,28,135","1,88,481","9,17,257","53,67,901","46,53,239","11,04,760","77,40,514","35,36,068","81,900","9,16,710","3,72,363","11,180","13,58,456","5,59,109","11,99,220","8,34,341","4,46,639","14,05,908","34,201","2,55,148","33,809","49,266","1,29,802","61,208","78,640","4,012","2,61,424","54,304","80,435","1,22,557","18,33,405","22,025","35,77,641","38,250","2,26,947","79,057","2,52,000","48,458","66,164","2,78,856","84,735","87,135","98,668","74,030","1,90,729","30,354",169,"26,906","51,296","32,837","17,933","8,623","9,122","8,278","17,53,76,930"
5. 2. Crédito a la clientela  ,"23,14,92,118","17,39,29,956","8,97,04,867","7,56,96,538","6,29,94,306","4,30,52,121","2,73,28,864","2,25,63,466","1,88,26,522","48,33,054","77,56,948","74,40,578","1,44,29,281",0,"24,41,575","1,21,79,794","4,49,306","25,103","34,83,769","52,82,624","49,10,363","14,96,142","15,49,775",0,"4,93,178","99,893","10,18,849","11,642","19,94,083","10,36,812","14,78,153","5,86,088","54,328","6,68,490","16,78,729","8,99,584","1,78,773","3,85,758","4,98,646","6,24,478","45,86,283","1,27,462","71,192","20,90,588","99,180","4,13,050","28,441","2,73,388",0,"6,09,517","28,48,446",537,"4,380","18,360","32,045",835,"2,96,030","71,533","76,362",0,0,"4,001",0,908,"83,52,27,092"
5. 3. Valores representativos de deuda  ,"13,09,612","91,86,272",0,"3,29,097",0,0,0,"6,35,115","20,63,883","16,89,406",0,0,0,0,0,0,0,"8,90,666",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,74,764",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,"1,524",0,0,0,0,0,"1,62,80,375"
Pro-memoria: Prestados o en garantía  ,"4,02,46,067","8,63,588","2,82,25,485","1,17,455","7,55,409",0,"17,83,599","75,68,378","1,21,65,413","13,50,000","77,517",0,"3,77,089",0,"14,12,782",0,0,0,0,0,"1,36,396",0,0,0,"10,20,908",0,"48,988",0,42,0,"4,70,985","33,749","13,581",0,0,0,"3,905","7,612",0,"52,095","13,62,118","1,149",0,0,0,0,0,"15,685",0,0,0,0,"76,059",0,0,0,0,0,0,0,0,0,0,0,"9,81,86,054"
6. CARTERA DE INVERSIÓN A VENCIMIENTO ,"98,95,587",0,"41,39,635","20,58,321",0,"27,99,185",0,"15,81,779",0,0,0,"5,54,724",0,0,0,0,0,0,"5,97,117",3,0,0,0,0,0,"3,20,503",0,0,0,0,"73,608","1,05,169",0,0,0,0,"26,554","55,712","13,123",0,0,0,0,0,0,0,0,"1,33,316",0,0,0,"12,133","10,690","20,771",0,0,0,0,0,0,0,0,0,0,"2,23,97,930"
Pro-memoria: Prestados o en garantía  ,"22,33,708",0,"23,69,567","18,80,688",0,"14,30,377",0,"1,94,002",0,0,0,"2,40,313",0,0,0,0,0,0,"1,22,007",0,0,0,0,0,0,0,0,0,0,0,"52,902","32,011",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,20,623",0,0,0,0,"10,590",284,0,0,0,0,0,0,0,0,0,0,"86,87,072"
7. AJUSTES A ACTIVOS FINANCIEROS POR MACRO-COBERTURAS ,"1,00,556",0,0,"1,25,290",0,"-11,906",0,"15,031",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,28,971"
8. DERIVADOS DE COBERTURA ,"37,74,871","61,04,809","10,54,766","16,78,178","5,44,225","2,35,823","11,100","1,80,265","12,928","91,225","1,78,944","95,377","1,88,973",0,0,"2,16,718",21,0,"44,531","4,374",0,0,0,0,0,"2,46,421",0,0,234,0,0,0,0,0,0,"15,137",0,0,0,181,856,0,"92,671",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,47,72,628"
9. ACTIVOS NO CORRIENTES EN VENTA ,"8,02,747","8,40,698","10,86,524","11,02,432","1,02,849","19,283","31,244","1,76,431","94,528","63,738","33,565","68,049","20,532",0,0,0,0,0,"2,590","19,771","19,406","29,501",0,0,0,0,0,0,0,303,"6,445",0,0,"1,744",0,134,0,"1,915","1,222",0,"1,485",0,0,"23,191",0,0,58,"1,475",0,0,0,0,0,0,0,21,0,"2,724",0,0,0,0,0,0,"45,54,605"
10. PARTICIPACIONES ,"2,43,89,505","5,89,02,867","16,84,212","6,09,304","8,81,697","5,41,529","26,791","1,45,920","2,54,430","44,03,846","3,02,711","2,69,447","17,975",0,"1,15,274",0,"20,883",33,"21,631",6,"91,718","3,46,231","79,137",7,"1,236","4,006",0,0,63,"9,234","4,921","30,082",1,"2,119",0,0,"1,07,400","8,022",640,"2,301","1,21,468","4,350","3,22,629",698,0,"23,290","4,200","25,603","1,45,061","9,704",661,"10,000","1,112",0,"10,110",0,0,"4,453",0,0,10,5,0,50,"9,39,58,583"
10. 1. Entidades asociadas ,"35,61,773","1,26,700","22,421","9,980","2,90,537","3,087",0,"1,093","45,963",0,0,456,0,0,0,0,"9,434",33,"11,900",0,"15,376","3,46,231",0,7,0,0,0,0,0,95,0,"4,584",0,0,0,0,0,"2,160",634,0,107,0,0,0,0,0,0,"7,119",267,0,0,"10,000",0,0,0,0,0,0,0,0,10,0,0,0,"44,69,967"
10. 2. Entidades multigrupo ,"13,600","5,00,999","1,38,304","84,492","7,443",529,0,"2,398","53,261","6,912",0,"1,502","2,204",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11,833",0,0,0,0,0,0,"9,885",0,0,0,0,0,0,0,0,0,202,0,0,0,0,0,0,"8,33,564"
10. 3. Entidades del grupo ,"2,08,14,132","5,82,75,168","15,23,487","5,14,832","5,83,717","5,37,913","26,791","1,42,429","1,55,206","43,96,934","3,02,711","2,67,489","15,771",0,"1,15,274",0,"11,449",0,"9,731",6,"76,342",0,"79,137",0,"1,236","4,006",0,0,63,"9,139","4,921","25,498",1,"2,119",0,0,"1,07,400","5,862",6,"2,301","1,09,528","4,350","3,22,629",698,0,"23,290","4,200","8,599","1,44,794","9,704",661,0,"1,112",0,"10,110",0,0,"4,251",0,0,0,5,0,50,"8,86,55,052"
11. CONTRATOS DE SEGUROS VINCULADOS A PENSIONES ,"18,70,674","29,55,336","46,089","14,51,462","1,89,917",0,"55,256","24,447","15,577","24,025","2,051",0,0,0,255,13,0,0,0,"32,099","1,418",0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,264,0,0,0,"22,086",0,0,0,0,0,0,0,0,0,0,188,0,0,0,0,0,0,0,"66,91,183"
13. ACTIVO MATERIAL ,"14,43,702","12,68,921","3,32,184","10,24,928","6,04,428","3,75,099","1,48,992","1,40,546","2,08,720",42,"1,36,221","66,722","51,725",0,36,115,"1,847",9,"63,755","23,049","32,833","1,633","8,084",0,"9,085","2,001","35,501",1,"15,579",246,"27,742","2,863","4,739","13,857","3,495",485,"8,105","7,635","15,359","6,411","3,676","7,394",22,"5,031",41,823,"34,239","43,694",83,"2,749","1,810",330,"1,277",572,"3,844","1,576",55,"1,841","2,684",0,0,0,0,152,"61,98,588"
13. 1. Inmovilizado material ,"14,42,600","12,66,668","3,23,939","9,95,683","5,98,022","3,75,099","1,48,867","1,25,038","1,99,903",42,"1,36,221","59,246","46,094",0,36,115,"1,847",9,"63,755","23,049","32,833","1,633","8,084",0,"9,085","2,001","35,501",1,"15,579",246,"24,731","2,859","3,422","12,239","3,322",485,"8,105","7,635","10,489","6,411","3,676","7,394",22,"5,031",41,823,"16,811","43,694",83,"2,749","1,810",330,"1,277",572,"3,844","1,576",55,"1,841","2,684",0,0,0,0,152,"60,85,359"
13. 1. 1.  De uso propio ,"14,42,600","7,37,090","3,23,939","9,95,683","5,98,022","3,62,924","1,48,867","1,25,038","1,99,903",42,"1,07,762","59,246","46,094",0,36,115,"1,847",9,"63,755","23,049","32,833","1,633","8,084",0,"9,085","2,001","35,501",1,"15,579",246,"24,731","2,859","3,422","12,239","3,322",485,"8,105","7,635","10,489","6,411","3,676","7,394",22,"5,031",41,823,"16,811","43,694",83,"2,749","1,810",330,"1,277",572,"3,844","1,576",55,"1,841","2,684",0,0,0,0,152,"55,15,147"
13. 1. 2.  Cedido en arrendamiento operativo ,0,"5,29,578",0,0,0,"12,175",0,0,0,0,"28,459",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,70,212"
13. 1. 3.  Afecto a la Obra Socias (sólo Cajas de Ahorro y Cooperativas de Crédito) ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13. 2. Inversiones inmobiliarias ,"1,102","2,253","8,245","29,245","6,406",0,125,"15,508","8,817",0,0,"7,476","5,631",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,011",4,"1,317","1,618",173,0,0,0,"4,870",0,0,0,0,0,0,0,"17,428",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,13,229"
Pro-memoria: Adquirido en arrendamiento financiero ,0,"4,64,953",0,"22,108",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,87,061"
14. ACTIVO INTANGIBLE ,"3,62,465","20,502","64,922","70,872","4,57,285",146,"36,397","23,813","1,985","3,912","2,972",0,0,0,0,29,"1,879",0,"14,435","14,885","3,848",50,"12,891",0,830,0,"88,721","1,646",0,"1,532",85,0,"2,034",0,238,5,"54,770","1,585",117,"4,106","2,204",595,93,746,0,"10,803",0,0,0,180,265,"1,050",0,"34,556","3,738",37,0,414,0,0,0,0,0,0,"13,03,638"
14. 1. Fondo de comercio ,0,0,0,0,"4,13,453",0,0,0,0,0,0,0,0,0,0,0,0,0,"2,359",0,0,0,0,0,0,0,"60,384",0,0,0,0,0,0,0,0,0,"44,244",0,0,0,0,0,0,0,0,"10,017",0,0,0,0,0,0,0,"26,864",0,0,0,0,0,0,0,0,0,0,"5,57,321"
14. 2. Otro activo intangible ,"3,62,465","20,502","64,922","70,872","43,832",146,"36,397","23,813","1,985","3,912","2,972",0,0,0,0,29,"1,879",0,"12,076","14,885","3,848",50,"12,891",0,830,0,"28,337","1,646",0,"1,532",85,0,"2,034",0,238,5,"10,526","1,585",117,"4,106","2,204",595,93,746,0,786,0,0,0,180,265,"1,050",0,"7,692","3,738",37,0,414,0,0,0,0,0,0,"7,46,317"
