Var,0049,0182,0075,0030,0081,0128,0072,0065,0093,0224,0061,0042,0019,0038,0073,0198,0036,0231,0046,0086,0130,0223,0216,0122,0233,0094,0138,0057,0078,0185,0234,0125,0236,0232,0227,0031,0229,0142,0129,0059,0186,0063,0003,0225,0211,0058,0136,0226,0113,0184,1490,0220,0011,0188,0200,0219,0132,0235,0121,0091,0083,0133,
13. 1. 2.  Cedido en arrendamiento operativo ,"4,84,195",0,0,0,0,"11,468",0,0,0,0,"27,616",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,23,279"
13. 1. 3.  Afecto a la Obra Socias (sólo Cajas de Ahorro y Cooperativas de Crédito) ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13. 2. Inversiones inmobiliarias ,"2,210",866,"7,840","28,870","5,349",0,"16,354",122,"21,140",0,0,"8,059","5,571",0,0,0,0,0,0,0,0,0,0,0,0,0,"2,958",0,"1,576",0,4,173,0,0,0,"7,708",0,0,0,0,0,"1,302",0,0,0,0,"14,788",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,24,890"
Pro-memoria: Adquirido en arrendamiento financiero ,"4,81,508",0,0,"14,123",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,95,631"
14. ACTIVO INTANGIBLE ,"42,492","4,37,863","84,456","55,621","5,91,435",0,"26,726","49,686","3,129","2,011","3,249",0,0,0,0,"1,540",0,79,"13,454","3,471","13,956",33,0,"10,105",0,627,141,"1,800",0,"85,598",0,182,608,"54,797","1,955",81,146,"1,282",0,"2,860",623,"1,167",0,275,0,"10,817",0,105,0,842,"33,826",26,"3,689",0,364,0,0,0,0,0,0,0,"15,41,117"
14. 1. Fondo de comercio ,0,0,0,0,"5,56,822",0,0,0,0,0,0,0,0,0,0,0,0,0,"2,359",0,0,0,0,0,0,0,0,0,0,"60,384",0,0,0,"44,244",0,0,0,0,0,0,0,0,0,0,0,"10,017",0,0,0,0,"26,864",0,0,0,0,0,0,0,0,0,0,0,"7,00,690"
14. 2. Otro activo intangible ,"42,492","4,37,863","84,456","55,621","34,613",0,"26,726","49,686","3,129","2,011","3,249",0,0,0,0,"1,540",0,79,"11,095","3,471","13,956",33,0,"10,105",0,627,141,"1,800",0,"25,214",0,182,608,"10,553","1,955",81,146,"1,282",0,"2,860",623,"1,167",0,275,0,800,0,105,0,842,"6,962",26,"3,689",0,364,0,0,0,0,0,0,0,"8,40,427"
15. ACTIVOS FISCALES ,"23,83,532","31,71,770","8,66,726","8,34,004","12,00,688","2,26,764","2,62,087","3,71,241","1,61,608","2,55,544","58,871","90,345","1,06,074",0,"1,886","7,430","1,840","92,163","37,991","9,179","82,244",47,"2,883","70,347","7,185",694,"2,296","4,843","6,630","6,867","5,539","8,062","20,628","3,374","3,473","3,092","2,648",742,54,"1,429","14,677","88,828",498,"45,467","21,373","16,641",777,"3,484",704,180,"2,278","5,451","2,236",33,624,364,50,"1,201",65,0,0,0,"1,05,77,751"
15. 1. Corrientes ,"1,49,144","3,05,790","80,511","14,965","1,81,589","60,470","36,269",560,"9,179",166,813,"47,442","25,881",0,61,"1,585",869,"8,711",670,"2,693","1,755",47,"1,700",746,836,427,72,"4,405",543,993,431,"1,008",114,332,1,"1,234","1,991",79,43,56,"1,536",36,248,"1,874","2,777",106,742,292,693,60,53,0,"2,236",33,65,364,36,80,8,0,0,0,"9,55,420"
15. 2.  Diferidos ,"22,34,388","28,65,980","7,86,215","8,19,039","10,19,099","1,66,294","2,25,818","3,70,681","1,52,429","2,55,378","58,058","42,903","80,193",0,"1,825","5,845",971,"83,452","37,321","6,486","80,489",0,"1,183","69,601","6,349",267,"2,224",438,"6,087","5,874","5,108","7,054","20,514","3,042","3,472","1,858",657,663,11,"1,373","13,141","88,792",250,"43,593","18,596","16,535",35,"3,192",11,120,"2,225","5,451",0,0,559,0,14,"1,121",57,0,0,0,"96,22,331"
16. RESTO DE ACTIVOS ,"23,08,924","15,41,567","2,41,325","1,59,093","1,27,007","18,973","1,70,505","32,237","6,099","1,134","37,672","13,913","51,923",0,"2,921","42,071","31,530",59,"25,714","52,146","22,830","3,531","1,961","24,598","4,455","1,055","2,628","3,237","4,745","8,137",460,517,"1,752","14,632","3,025",381,"1,213","1,914",5,"5,659",161,"2,059",57,"9,849",888,"5,406",758,"12,734",8,705,596,158,"37,628",26,"1,159","1,335",0,"1,227",0,0,5,0,"50,46,307"
TOTAL ACTIVO ,"44,39,46,872","40,16,33,214","13,03,37,687","10,38,10,371","8,94,90,128","5,94,34,719","3,08,99,454","3,03,95,295","2,38,57,261","2,65,64,042","97,18,494","70,68,214","1,65,01,708","34,33,296","36,68,428","1,29,21,815","65,97,058","1,81,75,550","48,02,290","68,36,316","70,04,451","15,74,945","21,66,715","30,38,693","16,82,583","12,86,086","17,55,726","12,88,044","9,82,237","12,96,867","9,55,874","18,41,722","20,80,404","9,18,442","13,34,507","6,87,806","12,49,566","5,47,665","21,07,949","3,56,202","7,86,357","41,48,206","3,47,792","29,72,903","8,40,812","8,70,233","5,74,746","8,72,263","1,97,335","1,60,808","1,55,403","1,61,525","3,20,449","1,30,555","1,11,929","1,70,108","33,062","37,966","17,985","12,705","9,202","18,046","1,47,71,99,086"
PASIVO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.  CARTERA DE NEGOCIACIÓN ,"6,67,64,938","4,20,16,070","10,21,315","54,68,901","13,26,979","29,24,733","96,524","39,979","75,913","33,715","47,960","41,103","2,04,418","1,58,748",0,"2,92,764",0,"1,05,872","6,675","19,144",0,0,"9,898",0,113,283,"1,257",0,153,"7,731",0,0,"1,904",0,0,5,0,33,"2,10,371","2,397",719,0,0,0,"24,499","70,611",0,"1,597",0,0,0,716,27,0,0,0,0,0,0,0,0,0,"12,09,78,065"
1. 1. Depósitos de bancos centrales ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1. 2. Depósitos de entidades de crédito ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"28,443",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"28,443"
1. 3. Depósitos de la clientela ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1. 4. Débitos representados por valores negociables ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1. 5. Derivados de negociación ,"5,73,82,865","3,89,70,858","10,18,205","54,35,786","13,26,979","6,84,450","96,524","39,979","75,913","33,715","47,960","41,103","2,04,418","1,58,748",0,"2,61,194",0,"1,05,872","6,675","19,144",0,0,"9,898",0,113,283,"1,257",0,153,"7,731",0,0,"1,904",0,0,5,0,33,"2,10,371","2,397",640,0,0,0,"22,514","70,611",0,"1,597",0,0,0,716,27,0,0,0,0,0,0,0,0,0,"10,62,40,638"
1. 6. Posiciones cortas de valores ,"93,82,073","30,45,212","3,110","33,115",0,"22,40,283",0,0,0,0,0,0,0,0,0,"3,127",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,"1,985",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,47,08,984"
