Var,182,49,75,30,81,128,65,72,93,224,61,42,19,38,36,231,198,73,46,130,86,223,122,129,94,233,185,57,216,227,138,234,99,78,125,229,232,142,31,59,9,186,63,217,3,58,136,211,113,226,225,184,188,1490,11,220,133,200,219,132,115,121,91,83,235,
Pro-memoria: Adquirido en arrendamiento financiero ,0,"4,65,183",0,"16,616",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,81,799"
14. ACTIVO INTANGIBLE ,"3,54,795","15,678","54,596","84,090","4,64,490",24,"32,559","21,446","1,782","5,289","3,064",0,0,0,0,6,"1,892",0,"14,748","15,287","4,088",104,"13,442",0,"1,021",0,"89,985","1,821",0,"1,493",98,0,"2,225",0,269,6,"55,369","1,627",0,"4,158","2,587",589,99,705,0,"10,934",0,0,0,234,237,"1,134",0,"34,854","3,688",53,0,460,0,0,0,0,0,0,0,"13,01,026"
14. 1. Fondo de comercio ,0,0,0,0,"4,13,453",0,0,0,0,0,0,0,0,0,0,0,0,0,"2,359",0,0,0,0,0,0,0,"60,384",0,0,0,0,0,0,0,0,0,"44,244",0,0,0,0,0,0,0,0,"10,017",0,0,0,0,0,0,0,"26,864",0,0,0,0,0,0,0,0,0,0,0,"5,57,321"
14. 2. Otro activo intangible ,"3,54,795","15,678","54,596","84,090","51,037",24,"32,559","21,446","1,782","5,289","3,064",0,0,0,0,6,"1,892",0,"12,389","15,287","4,088",104,"13,442",0,"1,021",0,"29,601","1,821",0,"1,493",98,0,"2,225",0,269,6,"11,125","1,627",0,"4,158","2,587",589,99,705,0,917,0,0,0,234,237,"1,134",0,"7,990","3,688",53,0,460,0,0,0,0,0,0,0,"7,43,705"
15. ACTIVOS FISCALES ,"36,14,730","23,11,063","7,07,234","9,01,337","8,72,140","2,65,534","3,09,217","2,20,799","1,40,891","1,65,966","59,045","71,121","98,554",0,"1,994","22,152","6,485","2,363","40,741","57,225","5,380",166,"70,331",35,"2,920","2,817","7,996","2,415","26,115","8,097","3,531","4,308",436,"3,987","13,070","1,607","1,727",946,"3,415","1,698","24,077","11,810","80,685","14,368",422,"1,238",640,"9,484",84,"2,539","55,465",50,"1,296","2,255","1,275","3,888","2,712",635,851,27,0,68,0,0,0,"1,02,43,457"
15. 1. Corrientes ,"4,96,594","2,40,755","70,111","10,398","63,292","1,08,730","43,225","48,963","10,856","1,355","2,661","32,571","2,731",0,"1,001","5,457","1,159",280,"1,226",564,877,166,"2,980",19,"2,632",334,245,"1,986","1,687",0,970,283,0,411,"6,823","1,028",150,324,"1,555",84,70,"1,865",0,122,49,246,605,"3,715",72,154,"1,850",0,"1,296",30,"1,275",89,9,110,851,12,0,3,0,0,0,"11,76,906"
15. 2.  Diferidos ,"31,18,136","20,70,308","6,37,123","8,90,939","8,08,848","1,56,804","2,65,992","1,71,836","1,30,035","1,64,611","56,384","38,550","95,823",0,993,"16,695","5,326","2,083","39,515","56,661","4,503",0,"67,351",16,288,"2,483","7,751",429,"24,428","8,097","2,561","4,025",436,"3,576","6,247",579,"1,577",622,"1,860","1,614","24,007","9,945","80,685","14,246",373,992,35,"5,769",12,"2,385","53,615",50,0,"2,225",0,"3,799","2,703",525,0,15,0,65,0,0,0,"90,66,551"
16. RESTO DE ACTIVOS ,"8,21,578","23,97,107","2,20,135","3,07,195","1,45,626","37,801","36,184","1,46,121","16,678","8,026","22,186","32,357","65,597",32,"88,077",116,"40,581","3,445","33,534","27,368","72,863","3,185","31,466",0,"1,664","9,201","9,138",10,"1,710","2,054","2,216",546,"3,301","2,945",543,520,"23,214","2,346",262,"1,816","16,531",361,34,"1,930",80,"4,739",592,"1,439",0,"12,898","5,792",908,31,543,"42,952",137,"4,247","1,444",830,0,758,0,0,16,19,"47,15,025"
TOTAL ACTIVO ,"40,62,68,831","43,72,12,759","12,70,40,777","13,16,75,560","8,49,48,507","5,66,22,377","3,47,47,810","3,25,14,183","2,32,07,741","2,85,63,885","93,21,019","1,02,31,517","1,61,21,385","65,77,437","78,48,837","1,78,63,316","1,22,62,181","46,00,873","45,32,391","65,02,727","67,29,456","20,43,999","37,91,141","15,85,907","14,07,455","17,71,805","28,12,807","5,90,273","22,56,743","13,80,655","17,34,769","9,70,851","5,95,496","9,26,620","19,02,558","10,45,769","9,38,767","6,51,298","6,15,664","7,48,470","67,02,218","5,13,138","40,10,254","18,77,142","3,32,737","6,58,261","3,50,599","7,31,679","2,11,154","8,49,020","29,80,164","1,87,678","1,30,685","1,50,568","2,58,726","1,29,851","2,78,006","1,05,780","1,21,821","32,839","20,940","17,961","12,672","9,129","20,814","1,51,38,58,452"
PASIVO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
