Var,0049,0182,0030,0075,0081,0128,0065,0072,0093,0224,0004,0038,0019,0042,0061,1004,0036,0129,0073,0231,0086,0046,0223,0198,0130,0094,0185,0122,0233,0099,0227,0216,0138,0234,0057,0232,0078,0009,0059,0229,0211,0226,0142,0125,0031,0186,0063,0003,0217,0058,0220,0136,0225,0113,0188,0184,0011,0133,0200,0219,0132,0205,0115,0121,0091,0083,1490
10. 3. Entidades del grupo ,"6,03,64,589","2,14,09,203","6,82,903","19,52,834","7,34,661","6,44,987","40,401","1,48,837","1,31,042","35,99,840",0,0,"32,872","2,98,598","2,89,685",0,"1,15,273",0,0,0,"59,660","22,161",0,"11,449",53,"1,095",0,"1,50,125","4,133",1,"7,290",0,"4,921","25,601",0,"1,07,399","1,116","1,14,694","2,316",0,"10,766","9,704","12,245",0,640,"4,350","3,98,897",0,30,"23,290",0,0,661,"1,44,794","1,112",0,"7,001",0,"5,277",0,0,9,0,0,0,0,0
11. CONTRATOS DE SEGUROS VINCULADOS A PENSIONES ,"30,18,193","19,95,422","14,89,793","73,377","2,13,691",0,"58,077","23,102","14,580","25,825","4,616",0,0,0,"2,000","5,477",334,0,0,10,"1,609",0,0,0,"33,549",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,0,0,0,"24,035",0,0,0,0,0,0,0,174,0,0,0,0,0,0,0,0,0
13. ACTIVO MATERIAL ,"7,25,694","19,16,721","11,12,368","3,86,691","7,79,878","3,86,867","1,78,852","2,34,051","2,20,893",69,"57,462",0,"53,430","76,842","1,43,540",906,156,0,17,147,"37,613","56,514","2,376","1,923","26,604","9,860","31,910","10,103","3,060","5,054",498,83,"29,106","2,010",1,"8,490","15,133","4,736","6,224",638,"41,934","4,339","9,212","3,697","11,472","7,943",30,41,"3,864",877,"1,962","29,101","3,103",90,"1,293",435,"4,994",69,"2,069","2,482",2,380,1,0,0,0,583
13. 1. Inmovilizado material ,"7,23,224","19,05,757","10,84,877","3,78,413","7,79,169","3,86,867","1,78,508","2,26,113","2,09,846",69,"56,379",0,"47,688","72,115","1,43,540",906,156,0,17,147,"37,613","56,514","2,376","1,923","26,604","9,860","31,910","10,103","3,060","3,712",498,83,"26,004","2,006",1,"8,490","12,718","4,736","6,224",638,"41,934","4,339","9,125","3,599","10,410","7,943",30,41,"3,864",877,"1,962","8,305","3,103",90,"1,293",435,"4,994",69,"2,069","2,482",2,380,1,0,0,0,583
13. 1. 1.  De uso propio ,"7,23,224","19,05,757","10,84,877","3,78,413","7,79,169","3,72,683","1,78,508","2,26,113","2,09,846",69,"56,379",0,"47,688","72,115","1,13,645",906,156,0,17,147,"37,613","56,514","2,376","1,923","26,604","9,860","31,910","10,103","3,060","3,712",498,83,"26,004","2,006",1,"8,490","12,718","4,736","6,224",638,"41,934","4,339","9,125","3,599","10,410","7,943",30,41,"3,864",877,"1,962","8,305","3,103",90,"1,293",435,"4,994",69,"2,069","2,482",2,380,1,0,0,0,583
13. 1. 2.  Cedido en arrendamiento operativo ,0,0,0,0,0,"14,184",0,0,0,0,0,0,0,0,"29,895",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13. 1. 3.  Afecto a la Obra Socias (sólo Cajas de Ahorro y Cooperativas de Crédito) ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13. 2. Inversiones inmobiliarias ,"2,470","10,964","27,491","8,278",709,0,344,"7,938","11,047",0,"1,083",0,"5,742","4,727",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,342",0,0,"3,102",4,0,0,"2,415",0,0,0,0,0,87,98,"1,062",0,0,0,0,0,0,"20,796",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pro-memoria: Adquirido en arrendamiento financiero ,"4,43,102",0,"30,881",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"26,604",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14. ACTIVO INTANGIBLE ,248,"1,93,491","55,835","36,062","4,70,646","11,175","19,040","15,027","1,170","13,034",21,0,0,0,"2,564",0,0,0,0,126,"5,169","16,158",358,"1,957","15,204",785,"94,043","18,289",0,"2,870",671,0,159,0,"1,551","53,332",0,"3,369","6,174",1,0,432,"1,219",370,0,407,118,4,731,"11,324",95,0,347,0,0,28,"3,325",1,645,0,0,0,0,0,0,0,"34,912"
14. 1. Fondo de comercio ,0,0,0,0,"4,13,525",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,359",0,0,0,0,"60,384",0,0,0,0,0,0,0,0,"44,244",0,0,0,0,0,0,0,0,0,0,0,0,0,"10,017",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"32,925"
14. 2. Otro activo intangible ,248,"1,93,491","55,835","36,062","57,121","11,175","19,040","15,027","1,170","13,034",21,0,0,0,"2,564",0,0,0,0,126,"5,169","13,799",358,"1,957","15,204",785,"33,659","18,289",0,"2,870",671,0,159,0,"1,551","9,088",0,"3,369","6,174",1,0,432,"1,219",370,0,407,118,4,731,"1,307",95,0,347,0,0,28,"3,325",1,645,0,0,0,0,0,0,0,"1,987"
15. ACTIVOS FISCALES ,"36,67,954","34,96,241","7,89,063","3,91,573","7,93,131","2,14,264","2,64,464","2,05,610","1,22,074","1,82,284","55,458",0,"99,539","47,267","61,971","83,183","9,294",31,141,"19,858","3,547","45,154","10,421","2,047","49,942","5,328","6,615","52,439","2,864",306,"14,559","27,453","2,305","2,951","3,069","1,769","4,064","25,075","1,664","2,667","12,686",393,"1,046","9,193","3,183","7,399","28,579",570,"11,883","1,230","5,369",528,"37,929","3,452","1,473",86,"7,389","1,774",681,968,64,"15,402",0,93,61,0,"2,275"
15. 1. Corrientes ,"1,70,021","3,53,192","6,850","96,755","69,113","19,283","2,188","75,686","40,353","2,116",831,0,"6,181","23,751","2,417","7,037","8,649",9,141,"8,983",377,"15,928",290,"1,153",333,"5,114","1,124","1,796","1,803",70,0,"11,522",198,685,"2,648",192,"1,012",0,110,"2,151","2,906",393,345,"3,709","1,092","1,612","1,228",378,"6,113",238,87,494,"6,912","3,423","1,473",0,"7,389",3,194,963,47,"7,823",0,23,0,0,50
15. 2.  Diferidos ,"34,97,933","31,43,049","7,82,213","2,94,818","7,24,018","1,94,981","2,62,276","1,29,924","81,721","1,80,168","54,627",0,"93,358","23,516","59,554","76,146",645,22,0,"10,875","3,170","29,226","10,131",894,"49,609",214,"5,491","50,643","1,061",236,"14,559","15,931","2,107","2,266",421,"1,577","3,052","25,075","1,554",516,"9,780",0,701,"5,484","2,091","5,787","27,351",192,"5,770",992,"5,282",34,"31,017",29,0,86,0,"1,771",487,5,17,"7,579",0,70,61,0,"2,225"
16. RESTO DE ACTIVOS ,"22,82,541","7,44,972","1,78,289","2,13,828","1,22,226","40,974","19,982","1,88,523","17,217","2,731","13,554",63,"40,832","67,202","23,015",267,"1,08,337",0,"6,262",542,"64,708","8,288","4,200","57,612","29,632","1,847","8,014","27,789","6,240","3,593","2,057","1,639","1,205",526,"5,626","12,527","2,034","8,671","2,541",436,215,"10,904","1,932",546,309,325,5,97,"3,299","3,053",140,456,"7,340",25,24,148,"9,456","2,944","2,070",770,0,193,0,0,0,15,283
TOTAL ACTIVO ,"42,93,23,844","38,51,59,130","11,96,53,015","10,59,00,700","8,00,66,051","5,62,01,677","3,21,48,691","2,69,89,052","2,22,77,633","2,27,13,169","1,46,24,457","1,21,02,988","1,72,92,536","1,02,64,092","91,09,634","1,10,29,283","91,77,274","57,40,873","46,44,590","1,58,85,636","77,70,445","38,71,509","28,95,258","84,76,288","64,72,680","20,71,247","21,42,902","37,55,324","17,48,267","9,95,962","13,83,319","22,23,066","17,23,257","10,09,742","7,03,997","10,69,924","8,38,963","70,88,398","8,64,914","11,00,632","8,12,181","10,31,854","6,54,652","15,30,877","5,52,395","4,75,023","43,39,548","3,57,048","19,45,930","5,51,590","1,34,512","5,38,869","32,06,881","3,26,998","1,75,493","1,24,415","1,80,437","2,01,668","1,23,407","1,01,611","34,164","11,00,768","21,151","17,568","12,769","9,119","1,33,068"
PASIVO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.  CARTERA DE NEGOCIACIÓN ,"5,26,65,892","3,95,08,249","52,90,281","16,54,257","11,47,391","16,11,866","78,015","1,36,551","1,09,713","93,043","3,24,932","88,433","3,82,825","1,71,279","30,081","1,091",13,"3,46,569",0,"88,265","87,523","2,382",0,"3,31,129",0,"1,364","56,267",19,"2,484",0,1,0,"1,762",0,0,0,32,111,226,33,"21,695","30,395",422,412,137,913,0,0,0,5,33,418,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0
1. 1. Depósitos de bancos centrales ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1. 2. Depósitos de entidades de crédito ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"26,639",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1. 3. Depósitos de la clientela ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
