Var,0049,0182,0030,0075,0081,0128,0065,0072,0093,0224,0004,0038,0019,0042,0061,0036,0129,0073,0231,0086,0046,0223,0198,0130,0094,0185,0122,0233,0099,0227,0216,0138,0234,0057,0232,0078,0009,0059,0229,0211,0226,0142,0125,0031,0186,0063,0003,0217,0058,0220,0136,0225,0113,0188,0184,0011,0133,0200,0219,0132,0205,0115,0121,0091,0083,1490,
10. 1. Entidades asociadas ,"55,98,621","4,92,154","12,056","3,211","2,76,458","3,087",0,"1,326","53,266","6,415",0,0,0,456,0,0,7,33,0,"15,408","6,024","3,46,231","9,434",0,0,0,0,0,0,95,0,0,0,0,0,0,107,0,0,"6,930",0,"2,025",0,0,0,0,0,0,0,0,0,0,267,0,0,0,0,0,0,0,0,0,10,0,0,0,"68,33,621"
10. 2. Entidades multigrupo ,"5,04,961","16,780","79,053","8,943","17,343",890,0,"2,398","86,873","6,912",361,0,"2,203","1,503",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,"15,200","41,000",0,"9,455",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,0,0,0,0,0,0,0,0,"7,94,084"
10. 3. Entidades del grupo ,"6,17,41,163","2,07,38,014","5,58,765","19,43,721","7,34,705","5,54,646","40,401","1,54,684","1,31,042","36,21,836",0,0,"30,643","2,97,013","2,90,190","1,15,273",0,0,0,"66,190","22,161",0,"11,449",53,"1,077",0,"1,42,325","4,133",1,"7,290",0,"4,921","25,601",0,"1,07,399","1,116","94,694","2,316",0,"10,766","9,704","12,245",0,640,"4,350","4,00,859",0,30,"23,290",0,0,661,"1,44,794","1,112",0,"7,001",0,"5,324",0,0,9,0,0,0,0,0,"9,20,63,607"
11. CONTRATOS DE SEGUROS VINCULADOS A PENSIONES ,"29,78,799","20,02,580","14,72,710","68,735","2,11,059",0,"68,145","22,833","14,580","25,512","4,251",0,0,0,"2,002",333,0,0,10,"1,561",0,0,0,"33,801",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,0,0,0,"24,035",0,0,0,0,0,0,0,174,0,0,0,0,0,0,0,0,0,"69,31,363"
13. ACTIVO MATERIAL ,"7,21,529","15,09,555","11,08,184","3,67,225","7,58,748","3,88,431","1,76,297","1,73,749","2,19,907",65,"53,163",0,"52,930","73,541","1,42,488",133,0,16,141,"38,905","56,039","2,246","1,955","26,062","9,764","31,725","9,774","2,923","4,991",473,77,"28,927","1,984",1,"8,399","14,929","4,618","6,090",618,"42,908","4,108","8,957","3,658","11,556","7,884",29,39,"3,296",839,"1,932","30,155","2,945",89,"1,291",432,"4,831",66,"2,038","2,473",0,191,1,0,0,0,673,"61,26,993"
13. 1. Inmovilizado material ,"7,19,068","15,06,031","10,80,520","3,59,079","7,57,862","3,88,431","1,76,149","1,68,559","2,08,850",65,"52,083",0,"47,200","68,838","1,42,488",133,0,16,141,"38,905","56,039","2,246","1,955","26,062","9,764","31,725","9,774","2,923","3,652",473,77,"25,836","1,980",1,"8,399","12,522","4,618","6,090",618,"42,908","4,108","8,870","3,560","10,495","7,884",29,39,"3,296",839,"1,932","9,377","2,945",89,"1,291",432,"4,831",66,"2,038","2,473",0,191,1,0,0,0,673,"60,27,539"
13. 1. 1.  De uso propio ,"7,19,068","15,06,031","10,80,520","3,59,079","7,57,862","3,74,214","1,76,149","1,68,559","2,08,850",65,"52,083",0,"47,200","68,838","1,12,762",133,0,16,141,"38,905","56,039","2,246","1,955","26,062","9,764","31,725","9,774","2,923","3,652",473,77,"25,836","1,980",1,"8,399","12,522","4,618","6,090",618,"42,908","4,108","8,870","3,560","10,495","7,884",29,39,"3,296",839,"1,932","9,377","2,945",89,"1,291",432,"4,831",66,"2,038","2,473",0,191,1,0,0,0,673,"59,83,596"
13. 1. 2.  Cedido en arrendamiento operativo ,0,0,0,0,0,"14,217",0,0,0,0,0,0,0,0,"29,726",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"43,943"
13. 1. 3.  Afecto a la Obra Socias (sólo Cajas de Ahorro y Cooperativas de Crédito) ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13. 2. Inversiones inmobiliarias ,"2,461","3,524","27,664","8,146",886,0,148,"5,190","11,057",0,"1,080",0,"5,730","4,703",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,339",0,0,"3,091",4,0,0,"2,407",0,0,0,0,0,87,98,"1,061",0,0,0,0,0,0,"20,778",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"99,454"
Pro-memoria: Adquirido en arrendamiento financiero ,"4,40,362",0,"28,264",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"26,062",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,94,688"
