Var,182,49,75,30,81,128,65,72,93,224,61,42,19,38,36,231,198,73,46,130,86,223,122,129,94,233,185,57,216,227,138,234,99,78,125,229,232,142,31,59,9,186,63,217,3,58,136,211,113,226,225,184,188,1490,11,220,133,200,219,132,115,121,91,83,235,
5. 1. Depósitos en entidades de crédito ,"3,24,81,452","5,28,57,655","94,78,286","2,34,33,785","38,60,047","30,97,869","41,66,961","14,28,582","4,43,559","1,60,19,988","2,60,188","1,94,698","13,70,025","62,21,256","53,41,456","9,60,970","67,42,301","34,47,841","35,961","9,74,169","11,90,988","12,347","20,20,590","18,91,706","12,13,478","10,18,180","5,59,136","12,99,162",0,"2,80,906","42,903","47,837","83,097","49,056","58,079","1,21,783","2,72,846","78,936","67,861","40,600","20,79,887","28,561","34,91,912","3,091","2,41,407","97,282","2,71,343","33,796","1,26,131","3,65,512","69,027","82,369","51,047","82,316","2,19,584","42,810",388,"30,809","67,191","33,134","20,908","17,885","8,668","9,111",0,"19,06,40,709"
5. 2. Crédito a la clientela  ,"23,39,17,629","17,23,08,986","8,74,22,802","7,49,34,143","6,26,21,372","4,23,61,839","2,66,90,276","2,18,51,346","1,88,17,811","51,28,806","78,63,135","73,53,701","1,40,95,924",0,"24,06,011","1,18,22,606","5,61,328","24,539","34,20,433","49,86,291","48,92,792","16,99,882","15,72,792",0,"4,47,527","93,348","10,42,160","24,484","20,23,629","10,41,698","14,52,405","5,98,386","46,809","6,49,823","16,34,496","9,19,018","4,22,806","4,04,667","4,59,405","6,15,745","47,59,136","1,27,796",45,"18,01,247","95,788","3,95,285","35,756","3,06,463",0,"4,92,857","28,73,027",849,"4,105","13,520","5,099",756,"2,62,849","66,080","74,399",0,29,0,"4,002",0,0,"82,99,49,938"
5. 3. Valores representativos de deuda  ,0,"96,95,031",0,"6,09,859",0,0,0,"4,88,253","20,63,883","18,83,733",0,0,0,0,0,0,0,"9,87,780",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,72,054",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,"3,726",0,0,0,0,0,0,"1,59,04,355"
Pro-memoria: Prestados o en garantía  ,"4,20,39,636","1,21,783","2,51,99,314","3,58,719","3,63,209",0,"11,05,529","76,71,764","1,24,30,212","13,50,000","16,472",0,"8,19,834",0,"19,59,514",0,0,0,0,"3,116","1,26,608",0,0,0,"9,96,238",0,"37,343",0,0,0,"4,87,297","35,980","43,877",0,0,0,"4,126",0,0,"57,220","14,71,435",0,0,0,0,0,0,999,0,0,0,0,"30,846",0,0,0,0,0,0,0,0,0,0,0,0,"9,67,31,071"
6. CARTERA DE INVERSIÓN A VENCIMIENTO ,"97,64,934",0,"24,22,931","20,67,302",0,"22,01,271",0,"7,39,806",0,0,0,"8,79,438",0,0,0,0,0,0,"4,61,857",3,0,0,0,0,0,"3,44,062",0,0,0,0,"72,390","96,478",0,0,0,0,0,"56,740","14,823",0,0,0,0,0,0,0,0,"42,130",0,0,0,"11,079","74,826","16,047",0,0,0,0,0,0,0,0,0,0,0,"1,92,66,117"
Pro-memoria: Prestados o en garantía  ,"23,93,962",0,"14,77,900","20,67,302",0,"7,38,937",0,"3,67,295",0,0,0,"5,03,914",0,0,0,0,0,0,"49,162",0,0,0,0,0,0,0,0,0,0,0,"39,350","85,250",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"20,175",0,0,0,0,"74,649",238,0,0,0,0,0,0,0,0,0,0,0,"78,18,134"
7. AJUSTES A ACTIVOS FINANCIEROS POR MACRO-COBERTURAS ,0,0,0,"1,56,022",0,"13,284",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,69,306"
8. DERIVADOS DE COBERTURA ,"39,32,222","46,70,827","12,38,449","15,66,737","8,33,469","2,07,937",342,"2,23,341","10,890","1,14,140","1,60,092","94,192","2,04,038",0,0,"2,54,026",2,0,"35,300","16,918",0,0,0,0,0,"3,61,681",473,0,"63,414",0,0,0,0,0,0,"14,536",0,0,0,181,"3,067",0,"1,13,166",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,41,19,440"
9. ACTIVOS NO CORRIENTES EN VENTA ,"8,00,082","6,74,624","8,84,961","9,63,031","84,528","17,638","21,063","1,73,194","79,110","54,003","32,987","60,457","21,574",0,0,0,0,0,"1,822","12,744","4,592","19,008",0,0,0,0,0,0,"1,48,287",13,"1,411",0,0,607,0,0,0,"1,662",855,0,"1,219",0,0,"17,056",0,0,58,0,1,0,0,0,0,0,0,23,0,"2,517",0,3,0,0,0,0,0,"40,79,130"
10. PARTICIPACIONES ,"2,47,68,388","6,16,15,900","17,48,683","6,12,884","9,50,625","5,17,927","26,791","1,46,536","2,39,681","42,73,847","3,04,591","2,92,370","21,721",0,"1,15,271",0,"20,883",33,"28,808",6,"81,598","3,46,231","88,073",7,"1,159","4,006",0,0,0,"7,385","4,921","33,997",1,"1,116",0,0,"1,07,400","8,802",640,"2,301","1,21,318","4,350","3,66,514",698,0,"23,290","4,716","26,248","1,45,061","9,704",661,"10,000","1,112",0,"10,110",0,0,"4,888",0,0,0,10,2,0,50,"9,71,01,314"
10. 1. Entidades asociadas ,"36,93,748","1,41,853","22,421","10,492","2,88,397","3,087",0,"1,387","53,266",0,0,456,0,0,0,0,"9,434",33,"14,325",0,"15,376","3,46,231",0,7,0,0,0,0,0,95,0,"6,064",0,0,0,0,0,"2,160",634,0,107,0,0,0,0,0,0,"6,971",267,0,0,"10,000",0,0,0,0,0,0,0,0,0,10,0,0,0,"46,26,821"
10. 2. Entidades multigrupo ,"13,600","5,00,999","9,304","79,053","7,443",651,0,"2,398","53,261","6,912",0,"1,503","2,204",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,058",0,0,0,0,0,0,0,0,"11,683",0,0,0,0,0,0,"9,223",0,0,0,0,0,0,0,0,0,202,0,0,0,0,0,0,0,"7,01,494"
10. 3. Entidades del grupo ,"2,10,61,040","6,09,73,048","17,16,958","5,23,339","6,54,785","5,14,189","26,791","1,42,751","1,33,154","42,66,935","3,04,591","2,90,411","19,517",0,"1,15,271",0,"11,449",0,"14,483",6,"66,222",0,"88,073",0,"1,159","4,006",0,0,0,"7,290","4,921","24,875",1,"1,116",0,0,"1,07,400","6,642",6,"2,301","1,09,528","4,350","3,66,514",698,0,"23,290","4,716","10,054","1,44,794","9,704",661,0,"1,112",0,"10,110",0,0,"4,686",0,0,0,0,2,0,50,"9,17,72,999"
11. CONTRATOS DE SEGUROS VINCULADOS A PENSIONES ,"18,82,643","29,67,454","53,909","14,25,405","1,95,919",0,"54,218","24,841","15,577","24,351","2,039",0,0,0,259,13,0,0,0,"31,580","1,462",0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,157,0,0,0,"22,086",0,0,0,0,0,0,0,0,0,0,188,0,0,0,0,0,0,0,0,"67,02,127"
13. ACTIVO MATERIAL ,"14,45,668","13,07,727","3,57,886","10,40,582","6,06,026","3,78,995","1,58,654","1,45,909","2,13,569",45,"1,37,565","64,823","52,005",0,58,127,"1,921",11,"65,136","24,201","35,300","1,830","8,361",0,"9,356","2,251","34,469",1,56,292,"28,041","2,924","4,895","14,780","3,585",532,"8,191","8,890","15,829","5,494","3,930","7,612",25,"2,079",30,783,"34,129","44,112",85,"3,177","2,071",365,"1,282",583,"4,134","1,645",63,"1,959","2,724",0,0,0,0,0,0,"62,96,773"
13. 1. Inmovilizado material ,"14,44,561","13,05,452","3,49,332","10,10,131","6,00,060","3,78,995","1,58,509","1,30,303","2,02,314",45,"1,37,565","60,242","46,335",0,58,127,"1,921",11,"65,136","24,201","35,300","1,830","8,361",0,"9,356","2,251","34,469",1,56,292,"25,003","2,920","3,570","12,218","3,412",532,"8,191","8,890","10,924","5,494","3,930","7,612",25,"2,079",30,783,"10,551","44,112",85,"3,177","2,071",365,"1,282",583,"4,134","1,645",63,"1,959","2,724",0,0,0,0,0,0,"61,75,578"
13. 1. 1.  De uso propio ,"14,44,561","7,43,594","3,49,332","10,10,131","6,00,060","3,66,309","1,58,509","1,30,303","2,02,314",45,"1,08,682","60,242","46,335",0,58,127,"1,921",11,"65,136","24,201","35,300","1,830","8,361",0,"9,356","2,251","34,469",1,56,292,"25,003","2,920","3,570","12,218","3,412",532,"8,191","8,890","10,924","5,494","3,930","7,612",25,"2,079",30,783,"10,551","44,112",85,"3,177","2,071",365,"1,282",583,"4,134","1,645",63,"1,959","2,724",0,0,0,0,0,0,"55,72,151"
13. 1. 2.  Cedido en arrendamiento operativo ,0,"5,61,857",0,0,0,"12,686",0,0,0,0,"28,883",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,03,426"
13. 1. 3.  Afecto a la Obra Socias (sólo Cajas de Ahorro y Cooperativas de Crédito) ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13. 2. Inversiones inmobiliarias ,"1,107","2,275","8,554","30,451","5,966",0,145,"15,606","11,255",0,0,"4,581","5,670",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,038",4,"1,325","2,562",173,0,0,0,"4,905",0,0,0,0,0,0,0,"23,578",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,21,195"
Pro-memoria: Adquirido en arrendamiento financiero ,0,"4,64,427",0,"17,467",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,81,894"
14. ACTIVO INTANGIBLE ,"3,30,036","13,354","51,238","68,316","4,65,374",0,"28,385","20,242","1,577","5,698","3,100",0,0,0,0,6,"1,949",0,"14,998","15,217","3,868",116,"13,806",0,"1,068",0,"90,293","1,811",0,"1,182",105,0,"2,332",0,300,6,"53,784","1,442",0,"4,263","2,442",610,101,718,0,"10,986",0,0,0,243,254,"1,155",0,"34,909","3,411",58,0,477,0,0,0,0,0,0,0,"12,49,230"
14. 1. Fondo de comercio ,0,0,0,0,"4,13,453",0,0,0,0,0,0,0,0,0,0,0,0,0,"2,359",0,0,0,0,0,0,0,"60,384",0,0,0,0,0,0,0,0,0,"44,244",0,0,0,0,0,0,0,0,"10,017",0,0,0,0,0,0,0,"26,864",0,0,0,0,0,0,0,0,0,0,0,"5,57,321"
14. 2. Otro activo intangible ,"3,30,036","13,354","51,238","68,316","51,921",0,"28,385","20,242","1,577","5,698","3,100",0,0,0,0,6,"1,949",0,"12,639","15,217","3,868",116,"13,806",0,"1,068",0,"29,909","1,811",0,"1,182",105,0,"2,332",0,300,6,"9,540","1,442",0,"4,263","2,442",610,101,718,0,969,0,0,0,243,254,"1,155",0,"8,045","3,411",58,0,477,0,0,0,0,0,0,0,"6,91,909"
15. ACTIVOS FISCALES ,"35,01,876","22,03,075","5,84,634","9,13,373","8,23,213","2,73,002","2,90,191","2,38,013","1,41,609","1,67,430","59,005","66,403","98,460",0,"2,372","22,069","4,534","2,471","39,868","57,194","4,713",166,"62,669",35,"2,918","2,749","7,992","2,415","12,173","8,668","2,486","3,096",386,"3,976","13,047","1,634","1,684",778,"3,461","1,679","19,562","11,285","80,337","13,411",406,"1,237",361,"9,401",84,"2,526","55,465",50,"1,301","2,263",285,"3,915","2,683",621,848,27,0,68,0,0,0,"98,31,653"
15. 1. Corrientes ,"5,03,786","1,32,966","56,941","10,460","63,043","1,10,307","40,932","58,254","11,679","1,247","2,575","28,607","2,638",0,"1,379","5,374","1,150",502,832,559,210,166,"2,969",19,"2,610",330,241,"1,986","1,749",0,184,282,0,400,"6,800","1,028",107,305,"1,553",77,126,"1,685",0,122,48,245,326,"3,851",72,117,"1,850",0,"1,301",38,285,90,8,115,848,12,0,3,0,0,0,"10,65,389"
15. 2.  Diferidos ,"29,98,090","20,70,109","5,27,693","9,02,913","7,60,170","1,62,695","2,49,259","1,79,759","1,29,930","1,66,183","56,430","37,796","95,822",0,993,"16,695","3,384","1,969","39,036","56,635","4,503",0,"59,700",16,308,"2,419","7,751",429,"10,424","8,668","2,302","2,814",386,"3,576","6,247",606,"1,577",473,"1,908","1,602","19,436","9,600","80,337","13,289",358,992,35,"5,550",12,"2,409","53,615",50,0,"2,225",0,"3,825","2,675",506,0,15,0,65,0,0,0,"87,66,264"
16. RESTO DE ACTIVOS ,"8,95,731","17,78,148","1,95,486","2,97,646","1,30,623","23,502","34,572","1,95,442","8,722","2,365","22,956","29,793","62,470",32,"63,342",123,"43,690","4,819","26,468","28,290","58,958","2,808","30,322",0,"1,372","8,380","8,924","4,674","28,569","2,082","2,747",561,"3,052","3,407",734,815,"18,738","2,371",300,"1,432","13,520",374,34,"1,926",93,"3,744",699,"1,402",3,"10,815","4,908",542,18,488,"26,694",171,"3,570",966,"1,501",0,0,0,0,16,33,"40,95,983"
TOTAL ACTIVO ,"41,72,14,705","44,09,38,116","12,32,24,215","12,88,49,700","8,35,70,135","5,65,10,305","3,62,88,031","3,18,00,409","2,31,08,760","2,79,19,680","91,67,118","1,02,94,118","1,63,53,287","62,25,068","79,69,306","1,77,91,039","1,19,06,312","45,43,809","43,45,880","63,89,071","71,68,546","20,83,364","38,38,647","21,07,092","17,23,117","19,54,004","18,16,460","13,32,547","22,79,871","13,56,655","17,13,004","9,85,151","5,50,880","9,29,217","18,90,853","10,63,947","12,12,105","6,45,974","6,07,586","6,83,104","70,04,689","5,04,606","40,52,248","18,78,596","3,43,149","6,13,128","3,67,550","6,89,649","2,79,325","9,08,663","30,05,416","1,87,887","1,48,503","1,51,536","2,70,305","1,35,060","2,69,743","1,09,875","1,52,630","33,164","20,937","17,963","12,672","9,127","21,180","1,52,15,38,789"
PASIVO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.  CARTERA DE NEGOCIACIÓN ,"4,26,30,497","5,68,73,738","16,72,343","58,74,198","13,60,617","23,46,063","50,105","93,578","1,26,160","1,09,734","38,294","1,10,821","2,92,683","3,780",0,"1,07,721","3,39,649",0,"3,653",0,"46,222",0,103,"1,85,338",491,108,"26,157",0,0,0,"2,571",0,0,79,840,34,0,89,6,370,65,423,0,0,0,"52,923",291,"29,411",0,"5,104",0,0,0,0,318,"1,701",0,0,0,0,0,0,0,0,749,"11,23,87,027"
1. 1. Depósitos de bancos centrales ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1. 2. Depósitos de entidades de crédito ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"31,020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"31,020"
1. 3. Depósitos de la clientela ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,749,749
