Var,0049,0182,0030,0075,0081,0128,0065,0072,0093,0224,0004,0038,0019,0042,0061,1004,0036,0129,0073,0231,0086,0046,0223,0198,0130,0094,0185,0122,0233,0099,0227,0216,0138,0234,0057,0232,0078,0009,0059,0229,0211,0226,0142,0125,0031,0186,0063,0003,0217,0058,0220,0136,0225,0113,0188,0184,0011,0133,0200,0219,0132,0205,0115,0121,0091,0083,1490
ACTIVO,BANCO SANTANDER ,BANCO BILBAO VIZCAYA ARGENTARIA,BANCO ESPAÑOL DE CRÉDITO ,BANCO POPULAR ESPAÑOL ,BANCO SABADELL,BANKINTER ,BARCLAYS BANK ,BANCO PASTOR ,BANCO DE VALENCIA,SANTANDER CONSUMER FINANCE,BANCO DE ANDALUCÍA,BANESTO BANCO DE EMISIONES ,DEUTSCHE BANK S.A.E.,BANCO GUIPUZCOANO,BANCA MARCH,BANCO DE CRÉDITO LOCAL DE ESPAÑA,SANTANDER INVESTMENT,BBVA BANCO DE FINANCIACIÓN,OPEN BANK SANTANDER CONSUMER,DEXIA SABADELL,BANCO BANIF,BANCO GALLEGO,GENERAL ELECTRIC CAPITAL BANK,BANCO COOPERATIVO ESPAÑOL ,BANCO CAIXA GERAL,RBC DEXIA INVESTOR SERVICES ESPAÑA,BANCO URQUIJO SABADELL BANCA PRIVADA ,CITIBANK ESPAÑA ,POPULAR BANCA PRIVADA,ALTAE BANCO,UNO-E BANK,BANCO POPULAR HIPOTECARIO ,BANKOA ,BANCO CAMINOS,BANCO DEPOSITARIO BBVA ,BANCO INVERSIS,BANCA PUEYO,"FINANZIA, BANCO DE CRÉDITO ",BANCO DE MADRID ,BANCOPOPULAR-E,EBN BANCO DE NEGOCIOS,UBS BANK,BANCO DE LA PEQUEÑA Y MEDIANA EMPRESA,BANCOFAR ,BANCO ETCHEVERRÍA ,"BANCO DE FINANZAS E INVERSIONES, (FIBANC)",BANCO DE SERVICIOS FINANCIEROS CAJA MADRID - MAPFRE,BANCO DE DEPÓSITOS,BANCO HALIFAX HISPANIA,BNP PARIBAS ESPAÑA ,BANCO FINANTIA SOFINLOC ,ARESBANK ,BANCO CETELEM,BANCO INDUSTRIAL DE BILBAO ,BANCO ALCALÁ ,BANCO EUROPEO DE FINANZAS,ALLFUNDS BANK,MICROBANK DE LA CAIXA,PRIVAT BANK ,BANQUE MAROCAINE DU COMMERCE EXTERIEUR INTERNATIONAL,BANCO DE PROMOCIÓN DE NEGOCIOS ,DEUTSCHE BANK CREDIT ,BANCO LIBERTA,BANCO OCCIDENTAL ,BANCO DE ALBACETE ,BANCO ALICANTINO DE COMERCIO,SELF TRADE BANK
5. 1. Depósitos en entidades de crédito ,"4,64,76,950","3,79,18,390","2,31,52,158","1,20,75,115","33,11,810","30,41,511","25,51,422","10,34,310","6,58,881","1,38,78,624","10,01,799","96,69,814","38,51,721","3,67,025","2,63,028","2,51,828","64,67,002","60,45,949","46,04,996","5,39,048","28,22,896","68,547","13,468","30,19,959","16,14,106","17,44,481","6,90,121","17,57,875","15,07,247","7,95,056","1,28,347","1,315","63,803","67,523","6,54,303","4,06,169","62,978","22,35,006","97,305","1,23,845","1,65,474","5,78,720","1,26,261","52,659","40,680","1,65,563","41,11,148","2,74,714","2,284","1,66,155","31,812","6,01,780","79,954","92,372","1,54,550","55,121","1,12,365",54,"38,201","16,511","34,012","2,407","21,122","17,424","7,691","9,114","79,121"
5. 2. Crédito a la clientela  ,"18,32,86,072","22,80,38,120","7,35,18,168","6,97,42,899","6,19,01,390","4,08,13,608","2,64,28,486","2,07,06,411","1,86,94,004","48,64,629","1,15,53,394",0,"1,27,25,645","76,12,684","79,68,553","82,90,586","24,33,799",0,"22,892","1,00,63,046","49,48,171","33,64,237","26,74,456","3,74,476","48,03,415","2,67,359","11,62,790","18,12,017","95,928","31,590","10,79,096","22,09,605","14,53,070","5,86,068","17,807","2,37,097","6,14,741","48,13,953","7,02,240","9,79,267","4,54,507","4,57,209","4,13,032","13,93,680","4,23,252","1,53,221",32,"75,961","18,88,860","2,67,087","3,39,984","8,352","32,63,792",0,"4,663","5,113","9,012","1,60,900","47,238","56,035",0,"11,16,043",15,0,"5,002",0,"7,639"
5. 3. Valores representativos de deuda  ,"11,65,443","3,164","7,13,834",0,0,0,0,0,"16,19,449","16,36,646",0,0,0,0,0,0,0,0,"3,46,111",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,614","42,423",0,0,36,"27,345",0,0,0,0,0,0,0
Pro-memoria: Prestados o en garantía  ,"12,07,404","50,00,830","4,46,218","2,12,10,437","5,68,923",0,"15,99,724","39,78,541","95,93,362","13,50,000","10,38,531",0,"16,52,344","1,41,361",0,0,"28,27,865",0,0,0,"9,67,099",0,0,0,"7,724","14,00,611","1,30,383",0,0,"99,526",0,0,"39,882","46,333",0,"46,755",0,"12,42,436","70,662",0,0,0,0,0,775,"1,05,832",0,0,0,0,"3,27,464",0,0,0,"1,42,954",0,0,0,0,0,0,0,0,0,0,0,0
6. CARTERA DE INVERSIÓN A VENCIMIENTO ,0,"51,19,141",0,228,0,"9,09,018",0,"2,01,602",0,0,0,0,0,"68,662",0,0,0,0,0,0,0,0,0,0,108,0,0,0,"2,34,430",0,0,0,0,"1,03,985",0,0,0,0,0,0,"58,405",0,0,0,"5,532",0,0,0,0,0,0,0,0,0,0,"4,528",0,0,0,0,0,0,0,0,0,0,130
Pro-memoria: Prestados o en garantía  ,0,"11,30,946",0,0,0,"6,69,470",0,"1,82,858",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,"62,950",0,0,0,0,0,0,"20,803",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130
7. AJUSTES A ACTIVOS FINANCIEROS POR MACRO-COBERTURAS ,0,0,0,0,0,"65,505",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8. DERIVADOS DE COBERTURA ,"47,37,352","39,44,869","12,57,873","6,51,497","7,22,095","1,45,575","1,64,869","1,30,260","40,697","2,31,802","1,86,226",0,"1,79,765","55,414","61,027","2,69,536",0,0,0,"2,23,744",0,"27,975",0,50,"17,676",0,"1,030",0,"6,491",0,0,"43,562",0,"8,003",0,0,0,"4,887",181,"13,261",0,0,0,0,0,0,"80,801",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9. ACTIVOS NO CORRIENTES EN VENTA ,"13,01,997","1,78,039","4,52,407","3,04,235","35,173","7,981","9,377","68,975","11,634","31,530","89,731",0,"3,376","27,256","11,074","27,400",0,0,0,0,"8,454",523,"7,599",0,"1,473",0,0,0,0,0,5,519,631,0,0,0,59,"1,758",0,0,"1,039",0,369,0,607,0,0,0,"9,518","1,684",60,"4,551",0,1,0,0,0,0,0,0,3,"3,299",0,0,0,0,0
10. PARTICIPACIONES ,"6,57,46,304","2,21,44,698","6,59,733","19,45,248","10,30,046","2,26,957","40,401","1,58,529","2,71,178","35,67,683",361,0,"35,096","2,72,556","2,81,444",0,"1,15,273",7,33,0,"1,57,692","28,185","3,46,231","20,883",53,"1,092",0,"1,50,113","4,133",1,"7,385",0,"4,921","25,550",0,"1,07,399","1,119","1,27,531","43,316",0,"26,235","9,704","14,270",0,640,"4,350","3,99,582",0,30,"23,290",0,0,661,"1,45,061","1,112",0,"7,001",0,"5,436",0,0,9,0,10,0,0,0
